Tipo; Extensao; Tamanho(bytes); TT1(ms); TT2(ms); TT3(ms); TT4(ms); TT5(ms); TT6(ms); TT7(ms); TT8(ms); TT9(ms); TT10(ms); TempoMedio(ms)
Client;.png;43574;52.0;26.0;49.0;31.0;31.0;32.0;114.0;67.0;41.0;20.0;46.3
Client;.png;60606;22.0;5.0;4.0;3.0;4.0;6.0;9.0;4.0;7.0;3.0;6.7
Client;.png;62303;21.0;4.0;6.0;7.0;3.0;5.0;11.0;8.0;6.0;4.0;7.5
Client;.png;62372;23.0;7.0;6.0;3.0;3.0;6.0;5.0;6.0;41.0;3.0;10.3
Client;.png;69598;28.0;7.0;3.0;4.0;10.0;7.0;27.0;20.0;7.0;6.0;11.9
Client;.png;78311;18.0;14.0;4.0;6.0;9.0;10.0;22.0;4.0;13.0;11.0;11.1
Client;.png;81702;30.0;9.0;6.0;15.0;7.0;11.0;30.0;6.0;11.0;15.0;14.0
Client;.png;86564;24.0;11.0;4.0;6.0;8.0;8.0;10.0;22.0;26.0;22.0;14.1
Client;.pdf;107050;30.0;12.0;49.0;11.0;19.0;39.0;60.0;19.0;8.0;18.0;26.5
Client;.png;124105;35.0;10.0;4.0;24.0;13.0;21.0;7.0;14.0;7.0;13.0;14.8
Client;.pdf;321740;93.0;68.0;65.0;71.0;68.0;147.0;58.0;69.0;71.0;86.0;79.6
Client;.pdf;405687;167.0;87.0;74.0;85.0;78.0;80.0;101.0;72.0;62.0;81.0;88.7
Client;.pdf;463639;96.0;129.0;107.0;177.0;125.0;112.0;83.0;138.0;129.0;136.0;123.2
Client;.mp4;478886;226.0;124.0;235.0;159.0;146.0;118.0;227.0;124.0;108.0;193.0;166.0
Client;.pdf;573824;189.0;100.0;195.0;111.0;111.0;163.0;202.0;113.0;207.0;243.0;163.4
Client;.mp4;603517;175.0;143.0;214.0;168.0;193.0;195.0;136.0;194.0;273.0;285.0;197.6
Client;.png;848806;168.0;180.0;217.0;256.0;206.0;657.0;153.0;210.0;186.0;175.0;240.8
Client;.pdf;1009014;223.0;183.0;296.0;288.0;260.0;630.0;182.0;332.0;266.0;287.0;294.7
Client;.pdf;1084673;258.0;468.0;225.0;337.0;204.0;208.0;284.0;349.0;333.0;267.0;293.3
Client;.mp4;2232746;529.0;501.0;453.0;428.0;488.0;420.0;537.0;479.0;486.0;367.0;468.8
Client;.pdf;2459010;494.0;783.0;442.0;423.0;950.0;380.0;737.0;661.0;487.0;393.0;575.0
Client;.mp3;3363260;1152.0;552.0;961.0;1265.0;1073.0;801.0;749.0;850.0;1028.0;1179.0;961.0
Client;.pdf;3409257;515.0;626.0;658.0;530.0;588.0;601.0;537.0;700.0;575.0;586.0;591.6
Client;.mp3;4846713;896.0;887.0;850.0;745.0;760.0;870.0;756.0;925.0;860.0;1023.0;857.2
Client;.mp3;4905254;800.0;875.0;816.0;875.0;1019.0;909.0;706.0;833.0;869.0;753.0;845.5
Client;.mp3;5178593;974.0;851.0;870.0;1217.0;966.0;1511.0;718.0;944.0;830.0;827.0;970.8
Client;.mp3;5963776;1051.0;992.0;999.0;1032.0;1107.0;1362.0;854.0;1018.0;998.0;869.0;1028.2
Client;.mp3;6897963;1064.0;1179.0;1243.0;1477.0;1051.0;1241.0;995.0;1629.0;1307.0;957.0;1214.3
Client;.pdf;6947882;1147.0;1643.0;2048.0;1119.0;1599.0;1191.0;2931.0;1178.0;1206.0;1128.0;1519.0
Client;.mp3;7522076;1854.0;1309.0;1272.0;1439.0;1543.0;1175.0;1120.0;1121.0;1546.0;1705.0;1408.4
Client;.mp3;7700653;1251.0;1202.0;1361.0;1131.0;1137.0;1360.0;1107.0;1124.0;1119.0;1109.0;1190.1
Client;.mp4;7953382;1482.0;1323.0;1479.0;1378.0;1706.0;2734.0;1308.0;1212.0;1191.0;1106.0;1491.9
Client;.mp3;8012705;1303.0;1189.0;1252.0;1220.0;1207.0;1246.0;1389.0;1216.0;1312.0;1117.0;1245.1
Client;.mp4;8297488;1552.0;1339.0;1589.0;1483.0;1451.0;1311.0;1286.0;1239.0;1557.0;1183.0;1399.0
Client;.mp3;9945088;1683.0;2969.0;1940.0;1499.0;3299.0;1654.0;2260.0;2757.0;1481.0;1401.0;2094.3
Client;.iso;238026752;41136.0;44114.0;39018.0;40331.0;40701.0;40852.0;44816.0;42181.0;47196.0;39875.0;42022.0
Client;.iso;647823360;125758.0;131598.0;109942.0;111247.0;111243.0;125085.0;126976.0;106693.0;137147.0;107390.0;119307.9
