LarguraDeBanda(kb/s)
1671,75518927572
1672,78172142724
1674,06047031677
1678,28855692657
1679,06555797665
1679,46672471601
1680,276816609
1680,96825490064
1682,41976514275
1684,1373114431
1684,31365762619
1686,56251941959
1688,10576165508
1689,44948111007
1692,66058386188
1692,87450489646
1693,07141426282
1693,33633987503
1700,24233798154
1701,1990143006
1702,07825333676
1703,92042129901
1709,64159366887
1709,90653599648
1711,1058336245
1713,03078986543
1720,82788185085
1721,63299164543
1722,66649366259
1723,4839216733
1723,69609617732
1734,41743753195
1735,12111884368
1736,23647418042
1739,30813012689
1740,37698340951
1740,75137867647
1747,64214132616
1747,87026263298
1749,2795389049
1749,29772624092
1760,37706387139
1761,33478418571
1764,35337690248
1767,14255342423
1767,67356566318
1770,92695658186
1774,85362389135
1781,82487023973
1783,72128683883
1784,63800073502
1789,57066519256
1791,44878498923
1792,52048754324
1793,40267181396
1794,83649248634
1795,56834751992
1803,07601503948
1804,41595277573
1805,97312100745
1807,07929735547
1807,29847279801
1807,89277736411
1813,7859187714
1818,05465301173
1819,14378653327
1820,59265392334
1821,78485576923
1825,7083453341
1827,03878280106
1827,42390963288
1831,50729306198
1834,94457053073
1848,54883689168
1849,90476190476
1851,81250426446
1858,12789697967
1864,1965655212
1864,87351905219
1866,06856776674
1868,34577472908
1868,82926076354
1870,19771189352
1870,47524770597
1873,33187133409
1878,96711554684
1881,13695090439
1884,18366670204
1890,57760732618
1894,20463864461
1896,28131573017
1901,1745627867
1905,50856313583
1906,1380849427
1917,7928428375
1920,70631468382
1921,01954009768
1927,70257994186
1927,82428434424
1930,01092239122
1934,21519886364
1939,05929539076
1940,17298881126
1941,24615778689
1947,33143109838
1947,36212327075
1966,239027684
1981,66917185051
1982,73473070157
1990,05152925532
1991,07326421523
2000,25070970131
2018,39750107021
2019,19105404713
2027,50048225309
2035,91776431663
2040,09365295031
2053,27351451993
2060,56515631802
2076,96269914216
2085,35466269841
2088,75470611761
2109,46280908799
2122,47451303251
2145,28647534291
2150,90608628029
2158,75940034926
2162,65783718962
2180,89880063081
2189,23134322965
2207,79346091678
2220,38290796843
2291,36444532863
2343,47561186394
2352,12083670442
2359,56948197201
2401,376953125
2402,13025906385
2436,21901187151
2554,6563331117
2580,37398298817
2598,89280641234
2614,10757211538
2650,52643832781
2674,13914601893
2691,87162422839
2701,21142083802
2739,21610003141
2818,359375
2832,4291087963
2836,84895833333
21276,3671875
21276,3671875
