LarguraDeBanda(kb/s)
709,212239583333
790,048189252336
825,372314453125
899,478330658106
1112,02277417453
1168,66876382743
1172,08548715539
1192,32131032961
1256,796875
1260,64382139149
1266,93233366936
1306,23543123543
1315,43427230047
1322,63789848993
1323,30399525316
1332,37068198006
1338,04843135474
1372,66885080645
1380,26245974824
1383,82655989149
1425,83869485294
1455,86000301447
1455,86000301447
1468,22064836449
1504,22744497508
1532,67911585366
1561,28434806034
1621,57607064239
1623,82676866319
1629,87950452153
1641,70493123259
1644,66688368056
1648,86546671462
1664,27796930605
1676,0842920533
1678,64605515332
1683,65208502562
1687,12963056544
1705,5830994573
1708,8120915393
1709,09713273196
1712,87471841969
1716,14991905808
1717,52492235519
1724,23755144313
1731,46913571051
1732,23042738974
1734,57006618958
1734,67177401886
1734,76038673372
1737,77372463274
1738,09578555364
1738,39793346774
1739,8021046959
1739,81915385123
1742,47569358551
1745,66952085314
1747,54224249137
1748,4523675204
1749,53147226843
1751,06028761479
1758,23909836996
1763,22835763482
1765,59770307017
1785,22283380682
1796,07371794872
1801,31381826945
1807,57293606456
1812,44309851495
1816,00529471089
1817,33353641055
1824,87786546411
1834,16069878472
1836,05006327882
1837,5046350757
1850,11888586957
1850,11888586957
1859,11179173047
1859,34273175769
1861,97612942508
1869,2937969954
1869,75797048026
1870,26332691073
1874,78048949115
1880,34849951597
1881,40614827474
1882,6417912389
1884,72734329517
1886,55192057292
1886,55192057292
1899,10050840829
1902,02482037884
1902,06559910668
1907,22012308204
1909,9357358871
1925,20491345742
1925,68728522337
1925,85534574138
1934,46408567676
1937,1301996175
1950,38143382353
1952,54840353261
1957,88607300135
1959,35314685315
1959,86164518342
1962,01317942041
1964,73182850136
1964,96684611345
1965,53911228998
1966,22807017544
1966,25961374903
1968,18450935147
1971,56398104265
1971,97969543147
1974,87305546394
1981,07717210551
1981,61910752119
1982,15666490646
1983,59599298807
1983,66013071895
1984,27264823069
1984,47078054761
1985,67193901814
1988,12691914023
1994,59233893172
1996,32836350212
1999,73599623455
2004,20866312144
2008,96206073492
2011,50877239761
2011,50877239761
2018,39750107021
2021,27087392586
2027,85515320334
2029,5204100797
2034,95629115336
2037,59588390426
2038,53861353009
2041,65544181034
2044,63538480492
2045,72737949346
2048,45993969604
2049,03133716876
2050,48081463433
2052,872752908
2055,2525130671
2057,47671771523
2058,56734942354
2059,75594229321
2060,4436731324
2064,58047885048
2074,33130703958
2074,49233090935
2075,03601152369
2075,62122110502
2076,29233511586
2088,89703699401
2089,59119073276
2091,48872066274
2096,08928502471
2096,18365575397
2096,73702584209
2099,39335345813
2099,51897680775
2101,194892377
2104,64866373069
2107,85378212088
2115,83288514193
2119,9798193734
2122,3194408067
2124,02476291056
2128,07068386273
2129,01649305556
2129,10488195587
2133,49011479592
2134,92023638363
2135,74476146547
2139,74600545321
2147,51277861275
2152,25424981523
2152,39570898704
2153,90607435926
2169,49822614734
2170,75869462689
2175,62233431759
2176,8061040522
2179,64071856287
2187,10319096306
2194,92488823633
2203,65086574375
2206,77286783854
2233,65651914228
2237,46810420867
2244,28013392857
2249,56252639358
2276,3671875
2287,24489795918
2296,88865821678
2313,06393045775
2323,02238243569
2326,51146642788
2338,310546875
2346,10770089286
2352,79327572446
2353,94943949631
2364,04079861111
2364,04079861111
2369,68898559843
2370,11425341137
2375,93217329545
2376,3978247549
2378,10895647321
2380,33927317416
2388,79570425072
2395,82142403455
2405,6002869898
2407,48634998093
2416,91706730769
2418,11565339475
2421,04480190418
2427,00796644089
2436,41304347826
2442,77772023202
2463,4130859375
2479,53539823009
2484,59144706157
2487,56441156915
2492,03034360966
2492,35523897059
2493,64459325397
2529,45508903631
2536,50491107315
2539,60712139423
2555,99168346774
2556,73393658367
2574,90528929814
2587,27120535714
2598,12282986111
2602,58225199631
2619,43142361111
2634,95267801617
2659,5458984375
2659,5458984375
2685,46340811966
2695,09327168367
2722,00340987569
2739,21610003141
2758,46608479818
2760,65716340174
2779,28253908544
2787,50256990132
2802,25126074735
2806,19821830759
2825,43285472973
2825,43285472973
2828,036336738
2829,84793526786
2847,87639992775
2879,34886465827
2902,66132437881
2930,66668766801
2961,00734047472
2966,96801603433
2986,88616071429
3012,98872313348
3024,34032573665
3029,43816111237
3056,61509395425
3066,68919215893
3141,9921875
3150,89019598988
3189,37602796053
3232,00128280619
3271,34820094621
3280,56960809426
3285,05739141587
3288,0859375
3294,31654338014
3359,65487769646
3372,2908266129
3398,33984375
3425,64472628388
3499,86519361958
3539,26033809267
3543,07831040992
3546,06119791667
3627,45763311934
3701,89476337012
3787,38403320312
3836,95513288551
3868,43039772727
3882,30921247045
4020,80829326923
4020,80829326923
4179,18238146552
4303,54292674731
4355,87565104167
4358,21588588929
4367,59786402926
4438,77440503697
4661,39573317308
4847,8515625
4847,8515625
4972,65625
4972,65625
5049,84537760417
5531,16122159091
6178,79971590909
7613,76953125
10140,4622395833
10925,0837053571
11837,109375
12168,5546875
12745,9309895833
13297,8515625
14796,38671875
14796,38671875
15210,693359375
15210,693359375
15210,693359375
15227,5390625
15227,5390625
15227,5390625
15227,5390625
15295,1171875
19118,896484375
19118,896484375
19728,515625
19728,515625
20280,9244791667
20280,9244791667
20280,9244791667
20280,9244791667
20303,3854166667
20303,3854166667
22655,5989583333
25491,8619791667
25491,8619791667
26595,703125
26595,703125
26595,703125
28178,3854166667
28178,3854166667
29592,7734375
29592,7734375
29592,7734375
30455,078125
30455,078125
33983,3984375
33983,3984375
33983,3984375
33983,3984375
38237,79296875
38237,79296875
39893,5546875
39893,5546875
39893,5546875
39893,5546875
42267,578125
42267,578125
42267,578125
60910,15625
67966,796875
67966,796875
67966,796875
76475,5859375
79787,109375
79787,109375
84535,15625
84535,15625
