LarguraDeBanda(kb/s)
1123,55113853625
1128,81425329418
1165,8146074957
1185,66685864049
1198,89014135047
1221,99690369069
1240,12254207025
1244,12952940273
1260,16371652631
1269,22671941068
1301,29112599816
1305,48294422238
1306,32287555352
1312,46347308999
1314,65379305603
1316,58363395341
1319,73714026739
1322,06535095418
1329,40999431915
1330,32599326876
1331,94378651508
1337,81445856546
1341,99253834462
1348,03121360838
1354,96435385726
1359,8858852283
1363,42733799446
1373,47031111848
1376,12384641626
1377,69865509648
1386,0751619744
1387,00742979307
1389,44089613148
1389,79581717207
1394,95838945108
1396,76243412194
1406,72074159907
1407,94433169035
1408,48524682774
1409,13150127184
1410,20874328086
1412,50355847342
1412,90595030514
1413,05775075988
1417,53715742339
1418,4120798831
1419,34062445262
1421,76545587925
1422,21098679763
1424,24761060997
1427,31444506112
1427,7518779905
1431,42556537282
1431,43204295382
1432,20459031975
1434,07634077575
1435,13943262657
1435,29942623645
1437,24855091959
1437,38888129103
1438,09279777094
1438,14944325096
1438,34463212813
1439,92855197905
1439,98283785948
1439,98283785948
1440,78571654622
1441,17268811066
1442,27612620828
1442,33202545238
1442,52709664753
1442,57540206454
1443,02846831569
1443,92532963283
1444,09775152439
1444,78146288101
1445,86649327914
1446,93867015419
1447,0123727074
1447,21664935801
1447,67586378325
1447,72907838983
1447,93875706893
1449,63797716232
1450,19920318725
1451,86031023277
1451,89314191005
1452,24633108627
1452,58749626084
1452,76800615792
1452,76800615792
1453,23956307048
1453,61801036622
1453,67295702321
1453,83351523998
1454,20442164205
1454,29683722926
1455,25520300586
1455,31502922662
1455,70500227955
1456
1456,57250189012
1457,73808777233
1457,75632810809
1457,80452452286
1458,23047469559
1458,91783567134
1459,23268648192
1459,30989583333
1459,73979913529
1460,89878297499
1460,917803554
1461,40483620979
1462,66383926605
1462,98259735826
1463,01082329217
1464,7898215205
1465,02379226673
1465,81612893972
1466,02012256984
1467,17860014337
1469,26413903906
1469,54523210291
1470,50624663913
1471,51515151515
1471,57533334123
1471,74072265625
1472,69066003567
1473,25406461149
1474,80374778425
1476,60938013755
1476,93312698695
1477,24662305217
1478,22953526169
1478,92331132555
1480,7688127898
1481,02870954738
1481,15479159796
1481,18006103764
1481,30214635007
1481,61708619375
1481,75204411442
1482,52175240421
1482,52998842814
1483,73610158699
1484,29528061225
1484,89990991166
1486,92071400929
1487,05952614263
1487,32333944407
1487,41756663603
1487,51723081636
1488,12895600342
1488,84754411255
1489,79879113808
1490,65987877572
1491,90278389085
1492,09701295883
1492,24606712858
1495,87215189495
1496,1501688258
1496,1501688258
1497,80154870309
1498,56770833333
1498,73725848736
1499,70835092905
1499,74136700913
1501,14753062559
1502,19241681713
1504,7729576432
1509,770918553
1512,03874323568
1517,69302629919
1518,39555405641
1518,48513444418
1520,57110821759
1522,65172729373
1523,45098039216
1524,02019579876
1524,6837797619
1528,628346677
1534,13024129747
1534,42616813099
1534,83681366822
1536,3896053263
1537,66996870592
1538,5178091786
1544,29386053055
1547,81615019177
1560,93314763231
1565,26634287509
1569,26070601852
1569,26070601852
1576,26633417039
1584,18847970257
1597,02631179092
1597,13315871869
1600,07700387085
1615,35284323771
1622,13720034247
1623,33646519769
1634,557620713
1634,93512697239
1642,275390625
1647,35766183904
1647,93659915507
1661,14651177355
1664,48214733936
1667,83120598592
1698,90557650862
1702,109375
1710,70353190104
1734,90712074303
1738,56067938791
1765,41829427083
1767,74447949527
1796,86606802591
1798,38875477504
1800,81232244318
1809,03520976027
1830,34804444876
1834,16069878472
1853,37129029088
1859,99394806338
1870,6484375
1874,16387959866
1876,9811156449
1886,78451178451
1902,40529805672
1910,4323246308
1910,4323246308
1913,90681612319
1926,6913231383
1927,70257994186
1934,92504674145
1945,12234426568
1948,59212239583
1956,74522751046
1960,05394345238
1968,57591711957
1971,03836287313
1980,12367491166
1980,12367491166
1980,8935546875
1980,8935546875
1990,05152925532
2007,1335166309
2042,19261735808
2042,19261735808
2060,18550385463
2060,20220588235
2067,10012335526
2086,50903657834
2097,40950289146
2105,91842296512
2106,67293233083
2129,99306955645
2152,04944349315
2166,80908203125
2181,93901909722
2199,14951609142
2212,67055457746
2212,67055457746
2260,42603417266
2290,05035223988
2357,48828125
2386,03117028061
2416,91706730769
2662,70524364407
2687,71327227012
2909,25202546296
2986,88616071429
3266,90673828125
3273,28725961538
3452,73866758242
3546,06119791667
3546,06119791667
3546,06119791667
3604,86260775862
3868,43039772727
3868,43039772727
3868,43039772727
3868,43039772727
3871,88946759259
4255,2734375
5508,92223011364
7129,19347426471
7129,19347426471
7467,21540178571
7467,21540178571
8079,75260416667
8656,87779017857
8656,87779017857
9503,72869318182
10454,1015625
10454,1015625
11017,8444602273
11017,8444602273
11615,6684027778
12119,62890625
59185,546875
59185,546875
