LarguraDeBanda(kb/s)
1900,09760572944
1900,78328981723
1901,40065052113
1902,87675741713
1904,07369222986
1904,52134356446
1906,20259028054
1906,20949015807
1906,94559825132
1907,72087191358
1907,99411525974
1911,46951437679
1912,3219638498
1913,27201051248
1913,33055218447
1916,00704360721
1916,00704360721
1917,7928428375
1917,82980360743
1919,09246575342
1922,47509650615
1925,35655521503
1927,51963887431
1934,16220513826
1934,29540267962
1935,8845469057
1937,71893436578
1938,14756944444
1941,90848214286
1943,3273396164
1945,38594908634
1946,1834556178
1950,28266156082
1955,51869146987
1959,60309544917
1960,2827330865
1964,84375
1966,72670284431
1974,87305546394
1986,25058157568
1999,04661822885
2017,05750131518
2017,6209077381
2021,16205410337
2022,34209152601
2025,21272032319
2032,44653078589
2049,82383578431
2052,43333906482
2054,17439088983
2055,2804958871
2058,42816028337
2060,48170404026
2061,2025928192
2061,83307926829
2065,56182520993
2070,15254579741
2076,28537108875
2092,61793302125
2095,03208594708
2097,64109228076
2100,76909868142
2113,37890625
2113,76953125
2113,76953125
2117,94245158267
2127,63671875
2129,03462172559
2139,55250128514
2177,8749333012
2190,52914291099
2198,82731990115
2255,93171296296
2255,93171296296
2343,68265086207
3039,48102678571
6078,96205357143
8510,546875
8510,546875
8510,546875
8510,546875
8510,546875
10638,18359375
10638,18359375
