33.940000000000005,,,,,,,,
REQUEST_CONNECT,CLIENT,1513818809303,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
CONNECT,CLIENT,1513818809326,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
SEND,CLIENT,192.168.1.4,XT1069,1513818809328,1513818809338,.png,43574,SERVER_EXTERNAL
DISCONNECT,CLIENT,1513818809344,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
23.540000000000003,,,,,,,,
REQUEST_CONNECT,CLIENT,1513818811751,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
CONNECT,CLIENT,1513818811775,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
SEND,CLIENT,192.168.1.4,XT1069,1513818811778,1513818811786,.png,60606,SERVER_EXTERNAL
DISCONNECT,CLIENT,1513818811790,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
37.36,,,,,,,,
REQUEST_CONNECT,CLIENT,1513818813207,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
CONNECT,CLIENT,1513818813244,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
SEND,CLIENT,192.168.1.4,XT1069,1513818813244,1513818813256,.png,62303,SERVER_EXTERNAL
DISCONNECT,CLIENT,1513818813259,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
23.099999999999998,,,,,,,,
REQUEST_CONNECT,CLIENT,1513818814622,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
CONNECT,CLIENT,1513818814645,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
SEND,CLIENT,192.168.1.4,XT1069,1513818814646,1513818814650,.png,62372,SERVER_EXTERNAL
DISCONNECT,CLIENT,1513818814653,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
22.44,,,,,,,,
REQUEST_CONNECT,CLIENT,1513818816020,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
CONNECT,CLIENT,1513818816046,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
SEND,CLIENT,192.168.1.4,XT1069,1513818816050,1513818816059,.png,69598,SERVER_EXTERNAL
DISCONNECT,CLIENT,1513818816069,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
32.88000000000001,,,,,,,,
REQUEST_CONNECT,CLIENT,1513818817474,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
