REQUEST_SEARCH,0,1513821790751,192.168.1.4,XT1069,-,SERVER_EXTERNAL
24.060000000000002
REQUEST_CONNECT,CLIENT,1513821796168,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
CONNECT,CLIENT,1513821796192,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
SEND,CLIENT,192.168.1.4,XT1069,1513821796202,1513821796209,.png,43574,SERVER_EXTERNAL
DISCONNECT,CLIENT,1513821796214,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
21.220000000000002
REQUEST_CONNECT,CLIENT,1513821797600,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
CONNECT,CLIENT,1513821797623,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
SEND,CLIENT,192.168.1.4,XT1069,1513821797624,1513821797627,.png,60606,SERVER_EXTERNAL
DISCONNECT,CLIENT,1513821797630,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
20.52
REQUEST_CONNECT,CLIENT,1513821798943,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
CONNECT,CLIENT,1513821798967,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
SEND,CLIENT,192.168.1.4,XT1069,1513821798968,1513821798975,.png,62303,SERVER_EXTERNAL
DISCONNECT,CLIENT,1513821798979,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
23.28
REQUEST_CONNECT,CLIENT,1513821800349,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
CONNECT,CLIENT,1513821800374,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
SEND,CLIENT,192.168.1.4,XT1069,1513821800374,1513821800383,.png,62372,SERVER_EXTERNAL
DISCONNECT,CLIENT,1513821800386,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
39.4
REQUEST_CONNECT,CLIENT,1513821801798,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
CONNECT,CLIENT,1513821801824,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
SEND,CLIENT,192.168.1.4,XT1069,1513821801827,1513821801836,.png,69598,SERVER_EXTERNAL
DISCONNECT,CLIENT,1513821801842,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
22.06
REQUEST_CONNECT,CLIENT,1513821803186,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
CONNECT,CLIENT,1513821803211,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
SEND,CLIENT,192.168.1.4,XT1069,1513821803212,1513821803217,.png,78311,SERVER_EXTERNAL
DISCONNECT,CLIENT,1513821803221,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
25.060000000000002
REQUEST_CONNECT,CLIENT,1513821804591,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
CONNECT,CLIENT,1513821804689,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
SEND,CLIENT,192.168.1.4,XT1069,1513821804694,1513821804703,.png,81702,SERVER_EXTERNAL
DISCONNECT,CLIENT,1513821804706,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
25.2
REQUEST_CONNECT,CLIENT,1513821806097,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
CONNECT,CLIENT,1513821806123,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
SEND,CLIENT,192.168.1.4,XT1069,1513821806124,1513821806132,.png,86564,SERVER_EXTERNAL
DISCONNECT,CLIENT,1513821806136,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
23.94
REQUEST_CONNECT,CLIENT,1513821807504,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
CONNECT,CLIENT,1513821807528,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
SEND,CLIENT,192.168.1.4,XT1069,1513821807530,1513821807537,.pdf,107050,SERVER_EXTERNAL
DISCONNECT,CLIENT,1513821807541,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
28.619999999999997
REQUEST_CONNECT,CLIENT,1513821808905,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
CONNECT,CLIENT,1513821808931,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
SEND,CLIENT,192.168.1.4,XT1069,1513821808933,1513821808941,.png,124105,SERVER_EXTERNAL
DISCONNECT,CLIENT,1513821808945,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
21.080000000000002
REQUEST_CONNECT,CLIENT,1513821810310,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
CONNECT,CLIENT,1513821810334,192.168.1.4,XT1069,-,-,-,SERVER_EXTERNAL
SEND,CLIENT,192.168.1.4,XT1069,1513821810335,1513821810537,.pdf,321740,SERVER_EXTERNAL
