TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513682432051;1513682432101;1513682411320;1513682411419;.png;43574;50;99
1513682433117;1513682433120;1513682412383;1513682412416;.png;60606;3;33
1513682434136;1513682434140;1513682413405;1513682413438;.png;62303;4;33
1513682435156;1513682435163;1513682414422;1513682414451;.png;62372;7;29
1513682436180;1513682436185;1513682415477;1513682415483;.png;69598;5;6
1513682437201;1513682437212;1513682416469;1513682416500;.png;78311;11;31
1513682438230;1513682438236;1513682417520;1513682417535;.png;81702;6;15
1513682439252;1513682439287;1513682418518;1513682418556;.png;86564;35;38
1513682440302;1513682440312;1513682419568;1513682419677;.pdf;107050;10;109
1513682441333;1513682441349;1513682420599;1513682420694;.png;124105;16;95
1513682442369;1513682442448;1513682421634;1513682421743;.pdf;321740;79;109
1513682443467;1513682443584;1513682422734;1513682422860;.pdf;405687;117;126
1513682444598;1513682444832;1513682423863;1513682424114;.pdf;463639;234;251
1513682445851;1513682446095;1513682425121;1513682425374;.mp4;478886;244;253
1513682447103;1513682447338;1513682426367;1513682426623;.pdf;573824;235;256
1513682448354;1513682448518;1513682427619;1513682427803;.mp4;603517;164;184
1513682449543;1513682449768;1513682428806;1513682429045;.png;848806;225;239
1513682450784;1513682451011;1513682430053;1513682430282;.pdf;1009014;227;229
1513682452037;1513682452325;1513682431305;1513682431606;.pdf;1084673;288;301
1513682453347;1513682453774;1513682432615;1513682433064;.mp4;2232746;427;449
1513682454790;1513682455607;1513682434061;1513682434893;.pdf;2459010;817;832
1513682456627;1513682457378;1513682435882;1513682436658;.mp3;3363260;751;776
1513682458402;1513682459232;1513682437671;1513682438525;.pdf;3409257;830;854
1513682460257;1513682461193;1513682439551;1513682440475;.mp3;4846713;936;924
1513682462210;1513682463118;1513682441479;1513682442397;.mp3;4905254;908;918
1513682464136;1513682464998;1513682443419;1513682444316;.mp3;5178593;862;897
1513682466020;1513682466996;1513682445285;1513682446323;.mp3;5963776;976;1038
1513682468017;1513682469269;1513682447288;1513682448592;.mp3;6897963;1252;1304
1513682470410;1513682472204;1513682449673;1513682451533;.pdf;6947882;1794;1860
1513682473226;1513682474749;1513682452493;1513682454038;.mp3;7522076;1523;1545
1513682475766;1513682477152;1513682455042;1513682456464;.mp3;7700653;1386;1422
1513682478170;1513682479608;1513682457437;1513682458928;.mp4;7953382;1438;1491
1513682480624;1513682482220;1513682459888;1513682461501;.mp3;8012705;1596;1613
1513682483240;1513682484511;1513682462504;1513682463865;.mp4;8297488;1271;1361
1513682485532;1513682487928;1513682464797;1513682467212;.mp3;9945088;2396;2415
1513682488946;1513682530864;1513682468212;1513682510174;.iso;238026752;41918;41962
1513682531875;1513682662609;1513682511143;1513682641922;.iso;647823360;130734;130779
