TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513686306576;1513686306658;1513686285804;1513686286008;.png;43574;82;204
1513686308004;1513686308009;1513686287247;1513686287289;.png;60606;5;42
1513686309025;1513686309034;1513686288279;1513686288305;.png;62303;9;26
1513686310052;1513686310057;1513686289294;1513686289329;.png;62372;5;35
1513686311075;1513686311092;1513686290315;1513686290356;.png;69598;17;41
1513686312109;1513686312113;1513686291354;1513686291376;.png;78311;4;22
1513686313129;1513686313140;1513686292377;1513686292419;.png;81702;11;42
1513686314157;1513686314164;1513686293399;1513686293435;.png;86564;7;36
1513686315179;1513686315186;1513686294426;1513686294449;.pdf;107050;7;23
1513686316202;1513686316212;1513686295443;1513686295481;.png;124105;10;38
1513686317226;1513686317292;1513686296468;1513686296555;.pdf;321740;66;87
1513686318307;1513686318379;1513686297548;1513686297632;.pdf;405687;72;84
1513686319393;1513686319483;1513686298638;1513686298761;.pdf;463639;90;123
1513686320488;1513686320743;1513686299739;1513686300007;.mp4;478886;255;268
1513686321828;1513686321952;1513686301069;1513686301211;.pdf;573824;124;142
1513686322959;1513686323206;1513686302198;1513686302475;.mp4;603517;247;277
1513686324285;1513686324466;1513686303532;1513686303746;.png;848806;181;214
1513686325485;1513686325689;1513686304731;1513686304935;.pdf;1009014;204;204
1513686326707;1513686327011;1513686305948;1513686306262;.pdf;1084673;304;314
1513686328023;1513686328800;1513686307265;1513686308059;.mp4;2232746;777;794
1513686329818;1513686330323;1513686309061;1513686309579;.pdf;2459010;505;518
1513686331337;1513686331896;1513686310578;1513686311155;.mp3;3363260;559;577
1513686332911;1513686333522;1513686312177;1513686312794;.pdf;3409257;611;617
1513686334538;1513686337152;1513686313782;1513686316460;.mp3;4846713;2614;2678
1513686338173;1513686339176;1513686317419;1513686318457;.mp3;4905254;1003;1038
1513686340199;1513686341024;1513686319441;1513686320338;.mp3;5178593;825;897
1513686342043;1513686343753;1513686321285;1513686323096;.mp3;5963776;1710;1811
1513686344769;1513686345853;1513686324011;1513686325144;.mp3;6897963;1084;1133
1513686346870;1513686348386;1513686326144;1513686327679;.pdf;6947882;1516;1535
1513686349391;1513686350911;1513686328644;1513686330220;.mp3;7522076;1520;1576
1513686351931;1513686353211;1513686331175;1513686332559;.mp3;7700653;1280;1384
1513686354230;1513686355636;1513686333470;1513686334909;.mp4;7953382;1406;1439
1513686356658;1513686358610;1513686335899;1513686337956;.mp3;8012705;1952;2057
1513686359628;1513686361195;1513686338869;1513686340519;.mp4;8297488;1567;1650
1513686362216;1513686364075;1513686341457;1513686343323;.mp3;9945088;1859;1866
1513686365093;1513686419374;1513686344343;1513686398836;.iso;238026752;54281;54493
1513686420405;1513686603148;1513686399640;1513686582582;.iso;647823360;182743;182942
