TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513688973865;1513688974017;1513688953039;1513688953273;.png;43574;152;234
1513688975022;1513688975026;1513688954250;1513688954289;.png;60606;4;39
1513688976042;1513688976051;1513688955269;1513688955309;.png;62303;9;40
1513688977065;1513688977070;1513688956291;1513688956320;.png;62372;5;29
1513688978085;1513688978090;1513688957310;1513688957349;.png;69598;5;39
1513688979106;1513688979112;1513688958335;1513688958432;.png;78311;6;97
1513688980131;1513688980135;1513688959374;1513688959388;.png;81702;4;14
1513688981151;1513688981156;1513688960378;1513688960403;.png;86564;5;25
1513688982170;1513688982187;1513688961396;1513688961429;.pdf;107050;17;33
1513688983194;1513688983203;1513688962421;1513688962453;.png;124105;9;32
1513688984208;1513688984371;1513688963444;1513688963623;.pdf;321740;163;179
1513688985376;1513688985542;1513688964603;1513688964785;.pdf;405687;166;182
1513688986557;1513688986679;1513688965783;1513688965927;.pdf;463639;122;144
1513688987702;1513688987824;1513688966926;1513688967076;.mp4;478886;122;150
1513688988847;1513688988976;1513688968072;1513688968231;.pdf;573824;129;159
1513688989993;1513688990128;1513688969219;1513688969390;.mp4;603517;135;171
1513688991148;1513688991330;1513688970374;1513688970579;.png;848806;182;205
1513688992347;1513688992650;1513688971596;1513688971913;.pdf;1009014;303;317
1513688993674;1513688993983;1513688972904;1513688973227;.pdf;1084673;309;323
1513688995006;1513688995445;1513688974230;1513688974712;.mp4;2232746;439;482
1513688996459;1513688997363;1513688975691;1513688976611;.pdf;2459010;904;920
1513688998438;1513688999689;1513688977665;1513688978936;.mp3;3363260;1251;1271
1513689000706;1513689001517;1513688979932;1513688980780;.pdf;3409257;811;848
1513689002536;1513689003474;1513688981759;1513688982734;.mp3;4846713;938;975
1513689004489;1513689005330;1513688983718;1513688984626;.mp3;4905254;841;908
1513689006346;1513689007288;1513688985576;1513688986585;.mp3;5178593;942;1009
1513689008304;1513689009672;1513688987530;1513688988919;.mp3;5963776;1368;1389
1513689010688;1513689012547;1513688989919;1513688991787;.mp3;6897963;1859;1868
1513689013609;1513689014873;1513688992836;1513688994205;.pdf;6947882;1264;1369
1513689015889;1513689017500;1513688995120;1513688996748;.mp3;7522076;1611;1628
1513689018516;1513689019905;1513688997743;1513688999242;.mp3;7700653;1389;1499
1513689020925;1513689022313;1513689000149;1513689001639;.mp4;7953382;1388;1490
1513689023331;1513689024682;1513689002563;1513689004033;.mp3;8012705;1351;1470
1513689025705;1513689027463;1513689004928;1513689006842;.mp4;8297488;1758;1914
1513689028479;1513689030717;1513689007711;1513689010054;.mp3;9945088;2238;2343
1513689031734;1513689079605;1513689010960;1513689059098;.iso;238026752;47871;48138
1513689080647;1513689303763;1513689059874;1513689283204;.iso;647823360;223116;223330
