Tipo; Extensao; Tamanho(bytes); TempoMedio0cm(ms); TempoMedio1m(ms); TempoMedio3m(ms); TempoMedio5m(ms); TempoMedio10m(ms); TempoMedio15m(ms) GO;.png;43574;79.9;91.1;75.1;103.7;101.2;147.8 
GO;.png;60606;84.1;56.0;64.2;64.5;50.0;58.3 GO;.png;62303;44.9;51.3;63.8;50.5;49.3;54.7 GO;.png;62372;34.4;41.0;60.0;36.3;33.4;39.7 GO;.png;69598;41.0;38.8;52.7;28.8;32.6;31.7 GO;.png;78311;39.9;32.4;57.8;49.1;29.5;38.1 
GO;.png;81702;36.7;36.4;62.9;40.1;49.6;54.8 GO;.png;86564;30.2;32.4;65.0;27.8;39.4;34.7 GO;.pdf;107050;40.7;35.8;86.5;52.3;51.7;42.7 GO;.png;124105;50.3;98.6;37.9;38.6;77.8;59.4 GO;.pdf;321740;111.6;155.8;92.0;105.3;107.0;125.2 
GO;.pdf;405687;136.9;189.0;110.9;116.8;115.2;114.4 GO;.pdf;463639;99.5;148.6;131.5;140.4;220.5;161.7 GO;.mp4;478886;185.4;110.3;119.1;182.4;185.4;191.5 GO;.pdf;573824;143.5;123.7;135.1;192.4;180.0;167.5 
GO;.mp4;603517;164.3;173.7;208.9;223.1;232.3;213.2 GO;.png;848806;202.3;209.9;252.3;255.4;228.8;322.9 GO;.pdf;1009014;223.0;242.3;211.4;293.8;329.8;352.0 GO;.pdf;1084673;216.6;230.8;250.7;308.1;387.8;365.8 
GO;.mp4;2232746;411.7;400.1;963.1;487.7;554.9;679.1 GO;.pdf;2459010;460.3;538.1;534.9;594.2;615.7;776.7 GO;.mp3;3363260;673.1;720.0;600.9;992.7;996.7;964.1 GO;.pdf;3409257;630.5;676.3;593.0;618.6;645.8;895.9 
GO;.mp3;4846713;734.7;748.3;752.0;898.5;913.3;1356.1 GO;.mp3;4905254;741.1;791.1;759.5;881.0;1011.1;1411.6 GO;.mp3;5178593;766.8;917.9;1335.7;1009.2;1031.3;1155.7 GO;.mp3;5963776;928.1;944.0;971.8;1067.1;1377.5;1337.7 
GO;.mp3;6897963;1021.1;1252.3;1058.2;1278.8;1441.4;1451.9 GO;.pdf;6947882;1054.4;1123.0;1033.8;1589.0;1382.5;1625.6 GO;.mp3;7522076;1176.0;1166.5;1119.5;1450.3;1333.8;1470.8 
GO;.mp3;7700653;1126.7;1173.8;1125.2;1248.0;1463.5;1647.3 GO;.mp4;7953382;1162.7;1222.8;1178.9;1544.2;1536.2;1666.3 GO;.mp3;8012705;1211.3;1217.2;1199.4;1345.3;1541.6;1734.8 
GO;.mp4;8297488;1230.2;1294.0;1216.3;1453.9;1810.3;1665.0 GO;.mp3;9945088;1492.6;1547.9;1472.3;2210.0;1963.0;2278.7 
