Tipo; Extensao; Tamanho(bytes); TempoMedio0cm(ms); TempoMedio1m(ms); TempoMedio3m(ms); TempoMedio5m(ms); TempoMedio10m(ms); TempoMedio15m(ms) Client;.png;43574;28.9;11.4;10.6;46.3;54.3;68.0 
Client;.png;60606;45.3;11.1;12.2;6.7;6.5;14.7 Client;.png;62303;29.5;12.1;20.7;7.5;10.8;12.0 Client;.png;62372;23.4;8.5;11.7;10.3;7.8;12.3 Client;.png;69598;27.9;8.7;12.5;11.9;9.8;12.0 Client;.png;78311;24.9;6.1;8.5;11.1;7.0;11.2 
Client;.png;81702;33.5;11.3;8.5;14.0;11.8;9.8 Client;.png;86564;22.9;12.6;7.7;14.1;10.0;14.1 Client;.pdf;107050;43.6;13.9;12.5;26.5;15.7;13.6 Client;.png;124105;43.1;13.7;13.8;14.8;30.6;11.7 
Client;.pdf;321740;105.4;126.2;68.8;79.6;80.5;104.4 Client;.pdf;405687;130.5;174.9;90.3;88.7;98.0;97.4 Client;.pdf;463639;95.3;120.0;108.5;123.2;192.1;140.9 Client;.mp4;478886;178.4;89.1;100.3;166.0;160.0;176.5 
Client;.pdf;573824;136.1;108.7;117.8;163.4;154.5;152.2 Client;.mp4;603517;165.7;154.4;206.9;197.6;212.6;183.0 Client;.png;848806;195.0;197.6;239.9;240.8;214.3;308.8 Client;.pdf;1009014;207.8;232.4;201.9;294.7;319.0;333.2 
Client;.pdf;1084673;208.4;217.0;246.0;293.3;373.8;336.3 Client;.mp4;2232746;393.3;372.3;933.7;468.8;541.3;645.4 Client;.pdf;2459010;439.4;508.4;515.7;575.0;597.9;741.3 Client;.mp3;3363260;644.3;660.0;580.8;961.0;980.6;929.6 
Client;.pdf;3409257;608.3;642.7;567.0;591.6;622.8;872.1 Client;.mp3;4846713;717.0;704.2;712.6;857.2;868.8;1323.5 Client;.mp3;4905254;693.4;751.7;729.1;845.5;979.1;1376.3 Client;.mp3;5178593;745.5;892.4;1296.9;970.8;988.7;1104.8 
Client;.mp3;5963776;911.8;899.9;921.8;1028.2;1340.0;1274.9 Client;.mp3;6897963;1001.6;1207.8;1016.5;1214.3;1384.4;1411.6 Client;.pdf;6947882;1034.6;1077.8;979.4;1519.0;1328.7;1559.7 
Client;.mp3;7522076;1161.8;1121.6;1056.1;1408.4;1278.3;1426.5 Client;.mp3;7700653;1104.2;1120.1;1063.6;1190.1;1414.5;1583.4 Client;.mp4;7953382;1137.8;1167.0;1130.6;1491.9;1502.9;1596.4 
Client;.mp3;8012705;1191.7;1170.8;1139.4;1245.1;1493.0;1660.3 Client;.mp4;8297488;1206.1;1224.7;1160.2;1399.0;1738.2;1586.4 Client;.mp3;9945088;1469.6;1462.4;1391.4;2094.3;1909.0;2160.1 
Client;.iso;238026752;35944.7;38110.9;36830.2;42022.0;49556.4;48123.2
Client;.iso;647823360;94792.2;99276.4;97833.4;119307.9;118587.4;168316.5
