TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513635664271;1513635664302;1513635643638;1513635643724;.png;43574;31;86
1513635665308;1513635665311;1513635644687;1513635644812;.png;60606;3;125
1513635666326;1513635666333;1513635645705;1513635645760;.png;62303;7;55
1513635667349;1513635667352;1513635646730;1513635646762;.png;62372;3;32
1513635668368;1513635668372;1513635647745;1513635647779;.png;69598;4;34
1513635669388;1513635669394;1513635648766;1513635648795;.png;78311;6;29
1513635670409;1513635670424;1513635649810;1513635649839;.png;81702;15;29
1513635671439;1513635671445;1513635650818;1513635650848;.png;86564;6;30
1513635672462;1513635672473;1513635651841;1513635651873;.pdf;107050;11;32
1513635673491;1513635673515;1513635652868;1513635652926;.png;124105;24;58
1513635674532;1513635674603;1513635653909;1513635654013;.pdf;321740;71;104
1513635675622;1513635675707;1513635655000;1513635655100;.pdf;405687;85;100
1513635676724;1513635676901;1513635656106;1513635656286;.pdf;463639;177;180
1513635677924;1513635678083;1513635657300;1513635657478;.mp4;478886;159;178
1513635679108;1513635679219;1513635658482;1513635658613;.pdf;573824;111;131
1513635680241;1513635680409;1513635659615;1513635659832;.mp4;603517;168;217
1513635681420;1513635681676;1513635660798;1513635661077;.png;848806;256;279
1513635682681;1513635682969;1513635662058;1513635662362;.pdf;1009014;288;304
1513635684067;1513635684404;1513635663450;1513635663814;.pdf;1084673;337;364
1513635685425;1513635685853;1513635664801;1513635665252;.mp4;2232746;428;451
1513635686869;1513635687292;1513635666245;1513635666684;.pdf;2459010;423;439
1513635688312;1513635689577;1513635667697;1513635668980;.mp3;3363260;1265;1283
1513635690592;1513635691122;1513635669974;1513635670541;.pdf;3409257;530;567
1513635692142;1513635692887;1513635671524;1513635672321;.mp3;4846713;745;797
1513635693909;1513635694784;1513635673285;1513635674189;.mp3;4905254;875;904
1513635695804;1513635697021;1513635675182;1513635676415;.mp3;5178593;1217;1233
1513635698043;1513635699075;1513635677425;1513635678472;.mp3;5963776;1032;1047
1513635700094;1513635701571;1513635679477;1513635680960;.mp3;6897963;1477;1483
1513635702587;1513635703706;1513635681964;1513635683200;.pdf;6947882;1119;1236
1513635704718;1513635706157;1513635684095;1513635685601;.mp3;7522076;1439;1506
1513635707174;1513635708305;1513635686553;1513635687744;.mp3;7700653;1131;1191
1513635709326;1513635710704;1513635688701;1513635690134;.mp4;7953382;1378;1433
1513635711720;1513635712940;1513635691097;1513635692374;.mp3;8012705;1220;1277
1513635713962;1513635715445;1513635693336;1513635694835;.mp4;8297488;1483;1499
1513635716485;1513635717984;1513635695880;1513635697470;.mp3;9945088;1499;1590
1513635719039;1513635759370;1513635698415;1513635739305;.iso;238026752;40331;40890
1513635760392;1513635871639;1513635739778;1513635851192;.iso;647823360;111247;111414
