TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513638281932;1513638282046;1513638261297;1513638261480;.png;43574;114;183
1513638283141;1513638283150;1513638262502;1513638262616;.png;60606;9;114
1513638284168;1513638284179;1513638263534;1513638263605;.png;62303;11;71
1513638285197;1513638285202;1513638264559;1513638264609;.png;62372;5;50
1513638286221;1513638286248;1513638265585;1513638265632;.png;69598;27;47
1513638287264;1513638287286;1513638266626;1513638266667;.png;78311;22;41
1513638288302;1513638288332;1513638267666;1513638267732;.png;81702;30;66
1513638289348;1513638289358;1513638268710;1513638268737;.png;86564;10;27
1513638290427;1513638290487;1513638269786;1513638269866;.pdf;107050;60;80
1513638291946;1513638291953;1513638271313;1513638271342;.png;124105;7;29
1513638292971;1513638293029;1513638272331;1513638272404;.pdf;321740;58;73
1513638294043;1513638294144;1513638273405;1513638273535;.pdf;405687;101;130
1513638295159;1513638295242;1513638274521;1513638274622;.pdf;463639;83;101
1513638296254;1513638296481;1513638275652;1513638275876;.mp4;478886;227;224
1513638297573;1513638297775;1513638276936;1513638277275;.pdf;573824;202;339
1513638298792;1513638298928;1513638278154;1513638278320;.mp4;603517;136;166
1513638299944;1513638300097;1513638279306;1513638279466;.png;848806;153;160
1513638301112;1513638301294;1513638280475;1513638280664;.pdf;1009014;182;189
1513638302299;1513638302583;1513638281666;1513638281951;.pdf;1084673;284;285
1513638303599;1513638304136;1513638282962;1513638283516;.mp4;2232746;537;554
1513638305153;1513638305890;1513638284516;1513638285270;.pdf;2459010;737;754
1513638306944;1513638307693;1513638286308;1513638287069;.mp3;3363260;749;761
1513638309749;1513638310286;1513638289112;1513638289674;.pdf;3409257;537;562
1513638311302;1513638312058;1513638290665;1513638291459;.mp3;4846713;756;794
1513638313075;1513638313781;1513638292437;1513638293189;.mp3;4905254;706;752
1513638314796;1513638315514;1513638294158;1513638294923;.mp3;5178593;718;765
1513638316534;1513638317388;1513638295904;1513638296819;.mp3;5963776;854;915
1513638318404;1513638319399;1513638297769;1513638298837;.mp3;6897963;995;1068
1513638320451;1513638323382;1513638299812;1513638302777;.pdf;6947882;2931;2965
1513638324398;1513638325518;1513638303769;1513638304956;.mp3;7522076;1120;1187
1513638326533;1513638327640;1513638305900;1513638307089;.mp3;7700653;1107;1189
1513638328656;1513638329964;1513638308019;1513638309410;.mp4;7953382;1308;1391
1513638330983;1513638332372;1513638310345;1513638311875;.mp3;8012705;1389;1530
1513638333391;1513638334677;1513638312753;1513638314103;.mp4;8297488;1286;1350
1513638335690;1513638337950;1513638315053;1513638317396;.mp3;9945088;2260;2343
1513638338968;1513638383784;1513638318330;1513638363300;.iso;238026752;44816;44970
1513638384806;1513638511782;1513638364170;1513638491237;.iso;647823360;126976;127067
