TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513635100112;1513635100161;1513635079485;1513635079583;.png;43574;49;98
1513635101176;1513635101180;1513635080555;1513635080607;.png;60606;4;52
1513635102196;1513635102202;1513635081578;1513635081619;.png;62303;6;41
1513635103216;1513635103222;1513635082597;1513635082631;.png;62372;6;34
1513635104239;1513635104242;1513635083623;1513635083649;.png;69598;3;26
1513635105257;1513635105261;1513635084637;1513635084672;.png;78311;4;35
1513635106278;1513635106284;1513635085658;1513635085716;.png;81702;6;58
1513635107300;1513635107304;1513635086680;1513635086707;.png;86564;4;27
1513635108319;1513635108368;1513635087699;1513635087823;.pdf;107050;49;124
1513635109383;1513635109387;1513635088763;1513635088788;.png;124105;4;25
1513635110425;1513635110490;1513635089805;1513635089904;.pdf;321740;65;99
1513635111497;1513635111571;1513635090878;1513635091061;.pdf;405687;74;183
1513635112599;1513635112706;1513635091983;1513635092100;.pdf;463639;107;117
1513635113711;1513635113946;1513635093092;1513635093340;.mp4;478886;235;248
1513635114967;1513635115162;1513635094348;1513635094563;.pdf;573824;195;215
1513635116182;1513635116396;1513635095563;1513635095789;.mp4;603517;214;226
1513635117416;1513635117633;1513635096796;1513635097033;.png;848806;217;237
1513635118648;1513635118944;1513635098032;1513635098337;.pdf;1009014;296;305
1513635119962;1513635120187;1513635099341;1513635099577;.pdf;1084673;225;236
1513635121205;1513635121658;1513635100586;1513635101057;.mp4;2232746;453;471
1513635122679;1513635123121;1513635102067;1513635102527;.pdf;2459010;442;460
1513635124145;1513635125106;1513635103525;1513635104514;.mp3;3363260;961;989
1513635126127;1513635126785;1513635105505;1513635106181;.pdf;3409257;658;676
1513635127803;1513635128653;1513635107187;1513635108082;.mp3;4846713;850;895
1513635129672;1513635130488;1513635109052;1513635109901;.mp3;4905254;816;849
1513635131509;1513635132379;1513635110890;1513635111796;.mp3;5178593;870;906
1513635133395;1513635134394;1513635112777;1513635113816;.mp3;5963776;999;1039
1513635135414;1513635136657;1513635114792;1513635116053;.mp3;6897963;1243;1261
1513635137676;1513635139724;1513635117056;1513635119132;.pdf;6947882;2048;2076
1513635140739;1513635142011;1513635120118;1513635121418;.mp3;7522076;1272;1300
1513635143031;1513635144392;1513635122410;1513635123799;.mp3;7700653;1361;1389
1513635145408;1513635146887;1513635124788;1513635126280;.mp4;7953382;1479;1492
1513635147910;1513635149162;1513635127311;1513635128622;.mp3;8012705;1252;1311
1513635150209;1513635151798;1513635129598;1513635131187;.mp4;8297488;1589;1589
1513635152814;1513635154754;1513635132193;1513635134306;.mp3;9945088;1940;2113
1513635155776;1513635194794;1513635135157;1513635174338;.iso;238026752;39018;39181
1513635195815;1513635305757;1513635175195;1513635285280;.iso;647823360;109942;110085
