TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513678304049;1513678304086;1513678283332;1513678283423;.png;43574;37;91
1513678305303;1513678305310;1513678284583;1513678284633;.png;60606;7;50
1513678306314;1513678306320;1513678285594;1513678285715;.png;62303;6;121
1513678307339;1513678307343;1513678286618;1513678286646;.png;62372;4;28
1513678308357;1513678308369;1513678287643;1513678287672;.png;69598;12;29
1513678309385;1513678309391;1513678288670;1513678288690;.png;78311;6;20
1513678310408;1513678310419;1513678289691;1513678289724;.png;81702;11;33
1513678311438;1513678311448;1513678290721;1513678290753;.png;86564;10;32
1513678312464;1513678312480;1513678291742;1513678291806;.pdf;107050;16;64
1513678313565;1513678313583;1513678292848;1513678292892;.png;124105;18;44
1513678314592;1513678314675;1513678293874;1513678294038;.pdf;321740;83;164
1513678315692;1513678315788;1513678294977;1513678295081;.pdf;405687;96;104
1513678316805;1513678316895;1513678296082;1513678296193;.pdf;463639;90;111
1513678317913;1513678318030;1513678297192;1513678297323;.mp4;478886;117;131
1513678319046;1513678319167;1513678298325;1513678298464;.pdf;573824;121;139
1513678320183;1513678320358;1513678299463;1513678299721;.mp4;603517;175;258
1513678321377;1513678321559;1513678300656;1513678300855;.png;848806;182;199
1513678322592;1513678322930;1513678301876;1513678302216;.pdf;1009014;338;340
1513678323948;1513678324422;1513678303229;1513678303713;.pdf;1084673;474;484
1513678325441;1513678325884;1513678304717;1513678305173;.mp4;2232746;443;456
1513678326903;1513678327326;1513678306182;1513678306630;.pdf;2459010;423;448
1513678328354;1513678329598;1513678307633;1513678308908;.mp3;3363260;1244;1275
1513678330614;1513678331212;1513678309893;1513678310514;.pdf;3409257;598;621
1513678332251;1513678333038;1513678311528;1513678312386;.mp3;4846713;787;858
1513678334056;1513678334879;1513678313341;1513678314207;.mp3;4905254;823;866
1513678335898;1513678336837;1513678315194;1513678316147;.mp3;5178593;939;953
1513678337855;1513678338789;1513678317140;1513678318125;.mp3;5963776;934;985
1513678339808;1513678340884;1513678319099;1513678320197;.mp3;6897963;1076;1098
1513678341906;1513678343214;1513678321195;1513678322513;.pdf;6947882;1308;1318
1513678344232;1513678345485;1513678323529;1513678324848;.mp3;7522076;1253;1319
1513678346500;1513678347675;1513678325782;1513678327053;.mp3;7700653;1175;1271
1513678348691;1513678350013;1513678327978;1513678329303;.mp4;7953382;1322;1325
1513678351033;1513678352236;1513678330310;1513678331599;.mp3;8012705;1203;1289
1513678353253;1513678355963;1513678332534;1513678335316;.mp4;8297488;2710;2782
1513678356987;1513678358461;1513678336264;1513678337812;.mp3;9945088;1474;1548
1513678359478;1513678403584;1513678338765;1513678382923;.iso;238026752;44106;44158
1513678404612;1513678524628;1513678383894;1513678504122;.iso;647823360;120016;120228
