TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513672479915;1513672479968;1513672459194;1513672459283;.png;43574;53;89
1513672481317;1513672481326;1513672460613;1513672460663;.png;60606;9;50
1513672482342;1513672482351;1513672461630;1513672461668;.png;62303;9;38
1513672483369;1513672483379;1513672462658;1513672462694;.png;62372;10;36
1513672484434;1513672484443;1513672463730;1513672463761;.png;69598;9;31
1513672485464;1513672485471;1513672464751;1513672464782;.png;78311;7;31
1513672486475;1513672486495;1513672465763;1513672465887;.png;81702;20;124
1513672487514;1513672487522;1513672466802;1513672466840;.png;86564;8;38
1513672488538;1513672488548;1513672467830;1513672467867;.pdf;107050;10;37
1513672489568;1513672489575;1513672468858;1513672468891;.png;124105;7;33
1513672490590;1513672490657;1513672469879;1513672469958;.pdf;321740;67;79
1513672491674;1513672491752;1513672470968;1513672471058;.pdf;405687;78;90
1513672492771;1513672492869;1513672472058;1513672472173;.pdf;463639;98;115
1513672493889;1513672494028;1513672473182;1513672473337;.mp4;478886;139;155
1513672495049;1513672495167;1513672474336;1513672474475;.pdf;573824;118;139
1513672496183;1513672496421;1513672475522;1513672475729;.mp4;603517;238;207
1513672497436;1513672497679;1513672476723;1513672476991;.png;848806;243;268
1513672498697;1513672498887;1513672477983;1513672478186;.pdf;1009014;190;203
1513672499906;1513672500226;1513672479197;1513672479526;.pdf;1084673;320;329
1513672501236;1513672501772;1513672480523;1513672481083;.mp4;2232746;536;560
1513672502867;1513672503425;1513672482159;1513672482735;.pdf;2459010;558;576
1513672504442;1513672505052;1513672483732;1513672484353;.mp3;3363260;610;621
1513672506072;1513672506702;1513672485397;1513672486030;.pdf;3409257;630;633
1513672507732;1513672508497;1513672487009;1513672487828;.mp3;4846713;765;819
1513672509517;1513672510441;1513672488802;1513672489764;.mp3;4905254;924;962
1513672511456;1513672512772;1513672490745;1513672492102;.mp3;5178593;1316;1357
1513672513793;1513672516491;1513672493079;1513672495802;.mp3;5963776;2698;2723
1513672517509;1513672518638;1513672496799;1513672497976;.mp3;6897963;1129;1177
1513672519655;1513672520879;1513672498948;1513672500197;.pdf;6947882;1224;1249
1513672521900;1513672523245;1513672501193;1513672502555;.mp3;7522076;1345;1362
1513672524260;1513672525422;1513672503552;1513672504780;.mp3;7700653;1162;1228
1513672526485;1513672528394;1513672505781;1513672507741;.mp4;7953382;1909;1960
1513672529405;1513672531205;1513672508691;1513672510544;.mp3;8012705;1800;1853
1513672532223;1513672533446;1513672511508;1513672512804;.mp4;8297488;1223;1296
1513672534461;1513672536376;1513672513749;1513672515678;.mp3;9945088;1915;1929
1513672537395;1513672576389;1513672516683;1513672555875;.iso;238026752;38994;39192
1513672577425;1513672690309;1513672556706;1513672669844;.iso;647823360;112884;113138
