TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513680710578;1513680710623;1513680689861;1513680689943;.png;43574;45;82
1513680711627;1513680711631;1513680690901;1513680690952;.png;60606;4;51
1513680712647;1513680712661;1513680691921;1513680691957;.png;62303;14;36
1513680713676;1513680713680;1513680692950;1513680692984;.png;62372;4;34
1513680714695;1513680714699;1513680693969;1513680694000;.png;69598;4;31
1513680715714;1513680715718;1513680694988;1513680695022;.png;78311;4;34
1513680716733;1513680716742;1513680696007;1513680696037;.png;81702;9;30
1513680717749;1513680717760;1513680697023;1513680697138;.png;86564;11;115
1513680718796;1513680718813;1513680698072;1513680698135;.pdf;107050;17;63
1513680719833;1513680719854;1513680699111;1513680699154;.png;124105;21;43
1513680720946;1513680721028;1513680700220;1513680700327;.pdf;321740;82;107
1513680722047;1513680722142;1513680701322;1513680701436;.pdf;405687;95;114
1513680723316;1513680723436;1513680702589;1513680702727;.pdf;463639;120;138
1513680724456;1513680724610;1513680703729;1513680703903;.mp4;478886;154;174
1513680725634;1513680725769;1513680704905;1513680705064;.pdf;573824;135;159
1513680726786;1513680726947;1513680706061;1513680706239;.mp4;603517;161;178
1513680727970;1513680728171;1513680707242;1513680707458;.png;848806;201;216
1513680729187;1513680729408;1513680708470;1513680708697;.pdf;1009014;221;227
1513680730429;1513680730664;1513680709705;1513680709963;.pdf;1084673;235;258
1513680731681;1513680732100;1513680710955;1513680711400;.mp4;2232746;419;445
1513680733119;1513680733621;1513680712389;1513680712913;.pdf;2459010;502;524
1513680734636;1513680736013;1513680713912;1513680715305;.mp3;3363260;1377;1393
1513680737029;1513680737601;1513680716302;1513680716911;.pdf;3409257;572;609
1513680738616;1513680739487;1513680717894;1513680718772;.mp3;4846713;871;878
1513680740506;1513680741346;1513680719780;1513680720637;.mp3;4905254;840;857
1513680742364;1513680743254;1513680721639;1513680722575;.mp3;5178593;890;936
1513680744276;1513680745352;1513680723547;1513680724672;.mp3;5963776;1076;1125
1513680746364;1513680747405;1513680725635;1513680726745;.mp3;6897963;1041;1110
1513680748422;1513680749504;1513680727704;1513680728830;.pdf;6947882;1082;1126
1513680750522;1513680751885;1513680729796;1513680731193;.mp3;7522076;1363;1397
1513680752901;1513680754485;1513680732174;1513680733777;.mp3;7700653;1584;1603
1513680755505;1513680756755;1513680734779;1513680736102;.mp4;7953382;1250;1323
1513680757770;1513680759250;1513680737044;1513680738546;.mp3;8012705;1480;1502
1513680760270;1513680761519;1513680739542;1513680740856;.mp4;8297488;1249;1314
1513680762539;1513680764077;1513680741818;1513680743426;.mp3;9945088;1538;1608
1513680765095;1513680805913;1513680744377;1513680785328;.iso;238026752;40818;40951
1513680806943;1513680939504;1513680786216;1513680918903;.iso;647823360;132561;132687
