TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513430625357;1513430625491;1513430604267;1513430604436;.png;43574;134;169
1513430626508;1513430626524;1513430605430;1513430605468;.png;60606;16;38
1513430627539;1513430627574;1513430606481;1513430606502;.png;62303;35;21
1513430628589;1513430628607;1513430607510;1513430607537;.png;62372;18;27
1513430629622;1513430629654;1513430608544;1513430608578;.png;69598;32;34
1513430630669;1513430630691;1513430609597;1513430609619;.png;78311;22;22
1513430631706;1513430631739;1513430610628;1513430610672;.png;81702;33;44
1513430632754;1513430632772;1513430611677;1513430611698;.png;86564;18;21
1513430633794;1513430633822;1513430612725;1513430612756;.pdf;107050;28;31
1513430634838;1513430635016;1513430613761;1513430613942;.png;124105;178;181
1513430636037;1513430636130;1513430614960;1513430615062;.pdf;321740;93;102
1513430637145;1513430637225;1513430616068;1513430616153;.pdf;405687;80;85
1513430638277;1513430638378;1513430617201;1513430617305;.pdf;463639;101;104
1513430639383;1513430639626;1513430618306;1513430618552;.mp4;478886;243;246
1513430640631;1513430640843;1513430619554;1513430619768;.pdf;573824;212;214
1513430641848;1513430642057;1513430620775;1513430620994;.mp4;603517;209;219
1513430643073;1513430643232;1513430621996;1513430622163;.png;848806;159;167
1513430644253;1513430644448;1513430623178;1513430623390;.pdf;1009014;195;212
1513430645466;1513430645712;1513430624388;1513430624647;.pdf;1084673;246;259
1513430646729;1513430647423;1513430625656;1513430626351;.mp4;2232746;694;695
1513430648439;1513430649207;1513430627408;1513430628146;.pdf;2459010;768;738
1513430650224;1513430650862;1513430629206;1513430629801;.mp3;3363260;638;595
1513430651877;1513430652526;1513430630799;1513430631455;.pdf;3409257;649;656
1513430653543;1513430654345;1513430632467;1513430633295;.mp3;4846713;802;828
1513430655364;1513430656271;1513430634289;1513430635207;.mp3;4905254;907;918
1513430657295;1513430658172;1513430636213;1513430637121;.mp3;5178593;877;908
1513430659188;1513430660497;1513430638114;1513430639432;.mp3;5963776;1309;1318
1513430661518;1513430662583;1513430640445;1513430641528;.mp3;6897963;1065;1083
1513430663599;1513430664628;1513430642522;1513430643575;.pdf;6947882;1029;1053
1513430665644;1513430666890;1513430644567;1513430645819;.mp3;7522076;1246;1252
1513430667908;1513430669082;1513430646830;1513430648030;.mp3;7700653;1174;1200
1513430670097;1513430671231;1513430649026;1513430650173;.mp4;7953382;1134;1147
1513430672247;1513430673542;1513430651169;1513430652498;.mp3;8012705;1295;1329
1513430674565;1513430676036;1513430653484;1513430654979;.mp4;8297488;1471;1495
1513430677057;1513430678779;1513430655979;1513430657719;.mp3;9945088;1722;1740
1513430679794;1513430726912;1513430658727;1513430705853;.iso;238026752;47118;47126
1513430727930;1513430831905;1513430706852;1513430810844;.iso;647823360;103975;103992
