TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513676647507;1513676647554;1513676626780;1513676626918;.png;43574;47;138
1513676648570;1513676648574;1513676627852;1513676627965;.png;60606;4;113
1513676649591;1513676649595;1513676628874;1513676628956;.png;62303;4;82
1513676650611;1513676650615;1513676629894;1513676629941;.png;62372;4;47
1513676651632;1513676651640;1513676630916;1513676630965;.png;69598;8;49
1513676652656;1513676652663;1513676631941;1513676631982;.png;78311;7;41
1513676653668;1513676653673;1513676632968;1513676633007;.png;81702;5;39
1513676654746;1513676654756;1513676634029;1513676634059;.png;86564;10;30
1513676655771;1513676655787;1513676635051;1513676635090;.pdf;107050;16;39
1513676656802;1513676656806;1513676636084;1513676636309;.png;124105;4;225
1513676657813;1513676657870;1513676637103;1513676637170;.pdf;321740;57;67
1513676658887;1513676658976;1513676638168;1513676638271;.pdf;405687;89;103
1513676659991;1513676660088;1513676639272;1513676639398;.pdf;463639;97;126
1513676661110;1513676661232;1513676640390;1513676640527;.mp4;478886;122;137
1513676662247;1513676662334;1513676641528;1513676641634;.pdf;573824;87;106
1513676663358;1513676663487;1513676642645;1513676642796;.mp4;603517;129;151
1513676664506;1513676664669;1513676643787;1513676643968;.png;848806;163;181
1513676665684;1513676665893;1513676644971;1513676645188;.pdf;1009014;209;217
1513676666915;1513676667165;1513676646195;1513676646459;.pdf;1084673;250;264
1513676668181;1513676668795;1513676647466;1513676648098;.mp4;2232746;614;632
1513676669811;1513676670411;1513676649092;1513676649721;.pdf;2459010;600;629
1513676671538;1513676673345;1513676650821;1513676652633;.mp3;3363260;1807;1812
1513676674362;1513676674923;1513676653643;1513676654236;.pdf;3409257;561;593
1513676675938;1513676676737;1513676655219;1513676656076;.mp3;4846713;799;857
1513676677752;1513676678562;1513676657034;1513676657882;.mp3;4905254;810;848
1513676679587;1513676680621;1513676658884;1513676659916;.mp3;5178593;1034;1032
1513676681638;1513676682654;1513676660919;1513676661982;.mp3;5963776;1016;1063
1513676683673;1513676685054;1513676662989;1513676664347;.mp3;6897963;1381;1358
1513676686122;1513676688111;1513676665399;1513676667433;.pdf;6947882;1989;2034
1513676689129;1513676690733;1513676668408;1513676670037;.mp3;7522076;1604;1629
1513676691753;1513676694217;1513676671053;1513676673518;.mp3;7700653;2464;2465
1513676695236;1513676697228;1513676674515;1513676676530;.mp4;7953382;1992;2015
1513676698245;1513676699885;1513676677524;1513676679204;.mp3;8012705;1640;1680
1513676700908;1513676704028;1513676680186;1513676683341;.mp4;8297488;3120;3155
1513676705048;1513676707708;1513676684328;1513676687022;.mp3;9945088;2660;2694
1513676708724;1513676817499;1513676688007;1513676796927;.iso;238026752;108775;108920
1513676818527;1513676930535;1513676797811;1513676910005;.iso;647823360;112008;112194
