TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513673065755;1513673065792;1513673045046;1513673045119;.png;43574;37;73
1513673066808;1513673066812;1513673046096;1513673046130;.png;60606;4;34
1513673067829;1513673067837;1513673047118;1513673047158;.png;62303;8;40
1513673068853;1513673068859;1513673048144;1513673048169;.png;62372;6;25
1513673069914;1513673069918;1513673049224;1513673049226;.png;69598;4;2
1513673070934;1513673070938;1513673050222;1513673050258;.png;78311;4;36
1513673071947;1513673071952;1513673051240;1513673051259;.png;81702;5;19
1513673072988;1513673073001;1513673052275;1513673052330;.png;86564;13;55
1513673074016;1513673074024;1513673053306;1513673053335;.pdf;107050;8;29
1513673075043;1513673075052;1513673054330;1513673054363;.png;124105;9;33
1513673076068;1513673076139;1513673055355;1513673055472;.pdf;321740;71;117
1513673077159;1513673077226;1513673056447;1513673056543;.pdf;405687;67;96
1513673078243;1513673078347;1513673057528;1513673057657;.pdf;463639;104;129
1513673079366;1513673079470;1513673058653;1513673058792;.mp4;478886;104;139
1513673080486;1513673080610;1513673059773;1513673059932;.pdf;573824;124;159
1513673081630;1513673081785;1513673060919;1513673061087;.mp4;603517;155;168
1513673082803;1513673083005;1513673062091;1513673062306;.png;848806;202;215
1513673084056;1513673084831;1513673063346;1513673064128;.pdf;1009014;775;782
1513673085888;1513673086382;1513673065177;1513673065691;.pdf;1084673;494;514
1513673088489;1513673089073;1513673067878;1513673068374;.mp4;2232746;584;496
1513673090090;1513673090507;1513673069377;1513673069816;.pdf;2459010;417;439
1513673091529;1513673092173;1513673070813;1513673071503;.mp3;3363260;644;690
1513673093190;1513673093748;1513673072482;1513673073062;.pdf;3409257;558;580
1513673094769;1513673095534;1513673074053;1513673074867;.mp3;4846713;765;814
1513673096551;1513673097438;1513673075837;1513673076775;.mp3;4905254;887;938
1513673098455;1513673099323;1513673077739;1513673078734;.mp3;5178593;868;995
1513673100341;1513673101844;1513673079627;1513673081181;.mp3;5963776;1503;1554
1513673102861;1513673104050;1513673082150;1513673083401;.mp3;6897963;1189;1251
1513673105070;1513673106168;1513673084360;1513673085513;.pdf;6947882;1098;1153
1513673107190;1513673108338;1513673086474;1513673087691;.mp3;7522076;1148;1217
1513673109355;1513673110753;1513673088648;1513673090140;.mp3;7700653;1398;1492
1513673111771;1513673113452;1513673091063;1513673092752;.mp4;7953382;1681;1689
1513673114467;1513673116543;1513673093754;1513673095919;.mp3;8012705;2076;2165
1513673117565;1513673118971;1513673096855;1513673098329;.mp4;8297488;1406;1474
1513673119986;1513673121881;1513673099293;1513673101186;.mp3;9945088;1895;1893
1513673122901;1513673166234;1513673102193;1513673145809;.iso;238026752;43333;43616
1513673167264;1513673282272;1513673146551;1513673262288;.iso;647823360;115008;115737
