TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513671902121;1513671902147;1513671881416;1513671881470;.png;43574;26;54
1513671903160;1513671903166;1513671882450;1513671882488;.png;60606;6;38
1513671904184;1513671904188;1513671883474;1513671883516;.png;62303;4;42
1513671905207;1513671905215;1513671884497;1513671884527;.png;62372;8;30
1513671906231;1513671906245;1513671885519;1513671885586;.png;69598;14;67
1513671907263;1513671907270;1513671886555;1513671886577;.png;78311;7;22
1513671908286;1513671908297;1513671887586;1513671887604;.png;81702;11;18
1513671909314;1513671909321;1513671888604;1513671888629;.png;86564;7;25
1513671910326;1513671910346;1513671889616;1513671889737;.pdf;107050;20;121
1513671911370;1513671911387;1513671890657;1513671890700;.png;124105;17;43
1513671912417;1513671912482;1513671891706;1513671891792;.pdf;321740;65;86
1513671913498;1513671913646;1513671892786;1513671892950;.pdf;405687;148;164
1513671914703;1513671915583;1513671894000;1513671895015;.pdf;463639;880;1015
1513671916587;1513671916811;1513671895876;1513671896169;.mp4;478886;224;293
1513671917823;1513671918125;1513671897110;1513671897491;.pdf;573824;302;381
1513671919132;1513671919538;1513671898422;1513671898841;.mp4;603517;406;419
1513671920545;1513671920959;1513671899834;1513671900266;.png;848806;414;432
1513671921972;1513671922488;1513671901260;1513671901804;.pdf;1009014;516;544
1513671923495;1513671924258;1513671902787;1513671903575;.pdf;1084673;763;788
1513671925277;1513671925833;1513671904567;1513671905150;.mp4;2232746;556;583
1513671926837;1513671927693;1513671906126;1513671907003;.pdf;2459010;856;877
1513671928708;1513671929477;1513671907998;1513671908796;.mp3;3363260;769;798
1513671930499;1513671931127;1513671909789;1513671910443;.pdf;3409257;628;654
1513671932146;1513671932938;1513671911437;1513671912267;.mp3;4846713;792;830
1513671933958;1513671934774;1513671913245;1513671914105;.mp3;4905254;816;860
1513671935796;1513671936653;1513671915083;1513671915975;.mp3;5178593;857;892
1513671937671;1513671938585;1513671916961;1513671917916;.mp3;5963776;914;955
1513671939605;1513671941073;1513671918893;1513671920400;.mp3;6897963;1468;1507
1513671942118;1513671944006;1513671921406;1513671923405;.pdf;6947882;1888;1999
1513671945024;1513671946172;1513671924313;1513671925529;.mp3;7522076;1148;1216
1513671947192;1513671948582;1513671926480;1513671927896;.mp3;7700653;1390;1416
1513671949599;1513671950941;1513671928888;1513671930274;.mp4;7953382;1342;1386
1513671951962;1513671953479;1513671931250;1513671932795;.mp3;8012705;1517;1545
1513671954493;1513671955666;1513671933787;1513671935055;.mp4;8297488;1173;1268
1513671956685;1513671958104;1513671935983;1513671937520;.mp3;9945088;1419;1537
1513671959123;1513671998346;1513671938413;1513671977753;.iso;238026752;39223;39340
1513671999372;1513672103973;1513671978657;1513672083531;.iso;647823360;104601;104874
