TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513767983770;1513767983783;1513767963760;1513767963833;.png;43574;13;73
1513767984793;1513767984801;1513767964786;1513767964836;.png;60606;8;50
1513767985817;1513767985818;1513767965812;1513767965869;.png;62303;1;57
1513767986839;1513767986841;1513767966833;1513767966864;.png;62372;2;31
1513767987859;1513767987861;1513767967858;1513767967892;.png;69598;2;34
1513767988879;1513767988881;1513767968875;1513767968904;.png;78311;2;29
1513767989897;1513767989901;1513767969892;1513767969941;.png;81702;4;49
1513767990920;1513767990928;1513767970916;1513767970943;.png;86564;8;27
1513767991945;1513767991958;1513767971940;1513767971983;.pdf;107050;13;43
1513767992979;1513767992989;1513767972973;1513767973029;.png;124105;10;56
1513767994003;1513767994128;1513767973999;1513767974138;.pdf;321740;125;139
1513767995329;1513767995533;1513767975323;1513767975555;.pdf;405687;204;232
1513767996552;1513767996657;1513767976551;1513767976741;.pdf;463639;105;190
1513767997679;1513767997764;1513767977674;1513767977773;.mp4;478886;85;99
1513767998782;1513767998890;1513767978778;1513767978898;.pdf;573824;108;120
1513767999905;1513768000057;1513767979901;1513767980075;.mp4;603517;152;174
1513768001076;1513768001286;1513767981072;1513767981301;.png;848806;210;229
1513768002302;1513768002481;1513767982302;1513767982488;.pdf;1009014;179;186
1513768003499;1513768003677;1513767983495;1513767983694;.pdf;1084673;178;199
1513768004699;1513768005038;1513767984692;1513767985059;.mp4;2232746;339;367
1513768006054;1513768006419;1513767986052;1513767986447;.pdf;2459010;365;395
1513768007439;1513768007957;1513767987434;1513767987967;.mp3;3363260;518;533
1513768008973;1513768009480;1513767988976;1513767989505;.pdf;3409257;507;529
1513768010497;1513768011130;1513767990499;1513767991185;.mp3;4846713;633;686
1513768012145;1513768012851;1513767992141;1513767992887;.mp3;4905254;706;746
1513768013877;1513768014671;1513767993873;1513767994686;.mp3;5178593;794;813
1513768015693;1513768016635;1513767995693;1513767996687;.mp3;5963776;942;994
1513768017657;1513768020306;1513767997657;1513768000350;.mp3;6897963;2649;2693
1513768021327;1513768022420;1513768001320;1513768002443;.pdf;6947882;1093;1123
1513768023442;1513768024539;1513768003435;1513768004582;.mp3;7522076;1097;1147
1513768025559;1513768026584;1513768005559;1513768006675;.mp3;7700653;1025;1116
1513768027605;1513768028774;1513768007600;1513768008842;.mp4;7953382;1169;1242
1513768029802;1513768031065;1513768009814;1513768011114;.mp3;8012705;1263;1300
1513768032070;1513768033736;1513768012075;1513768013810;.mp4;8297488;1666;1735
1513768034752;1513768036336;1513768014751;1513768016416;.mp3;9945088;1584;1665
1513768037357;1513768075853;1513768017350;1513768055998;.iso;238026752;38496;38648
1513768076875;1513768179054;1513768056870;1513768159192;.iso;647823360;102179;102322
