TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513765942317;1513765942359;1513765922308;1513765922467;.png;43574;42;159
1513765943364;1513765943372;1513765923366;1513765923403;.png;60606;8;37
1513765944386;1513765944392;1513765924390;1513765924426;.png;62303;6;36
1513765945408;1513765945414;1513765925410;1513765925440;.png;62372;6;30
1513765946436;1513765946444;1513765926436;1513765926471;.png;69598;8;35
1513765947465;1513765947472;1513765927468;1513765927494;.png;78311;7;26
1513765948488;1513765948502;1513765928500;1513765928521;.png;81702;14;21
1513765949520;1513765949542;1513765929522;1513765929561;.png;86564;22;39
1513765950558;1513765950575;1513765930565;1513765930602;.pdf;107050;17;37
1513765951593;1513765951614;1513765931696;1513765931735;.png;124105;21;39
1513765952664;1513765952740;1513765932669;1513765932846;.pdf;321740;76;177
1513765953758;1513765953831;1513765933761;1513765933852;.pdf;405687;73;91
1513765954847;1513765954966;1513765934849;1513765934982;.pdf;463639;119;133
1513765955983;1513765956085;1513765935990;1513765936105;.mp4;478886;102;115
1513765957103;1513765957221;1513765937118;1513765937242;.pdf;573824;118;124
1513765958243;1513765958361;1513765938243;1513765938376;.mp4;603517;118;133
1513765959379;1513765959538;1513765939380;1513765939547;.png;848806;159;167
1513765960553;1513765960767;1513765940556;1513765940785;.pdf;1009014;214;229
1513765961775;1513765962061;1513765941776;1513765942073;.pdf;1084673;286;297
1513765963112;1513765963580;1513765943118;1513765943622;.mp4;2232746;468;504
1513765964652;1513765965089;1513765944654;1513765945111;.pdf;2459010;437;457
1513765966109;1513765967048;1513765946110;1513765947117;.mp3;3363260;939;1007
1513765968129;1513765969001;1513765948133;1513765949020;.pdf;3409257;872;887
1513765970031;1513765970710;1513765950023;1513765950772;.mp3;4846713;679;749
1513765971729;1513765972793;1513765951737;1513765952810;.mp3;4905254;1064;1073
1513765973811;1513765974798;1513765953818;1513765954816;.mp3;5178593;987;998
1513765975819;1513765976648;1513765955823;1513765956714;.mp3;5963776;829;891
1513765977666;1513765979016;1513765957669;1513765959038;.mp3;6897963;1350;1369
1513765980043;1513765981409;1513765960052;1513765961433;.pdf;6947882;1366;1381
1513765982425;1513765983580;1513765962428;1513765963631;.mp3;7522076;1155;1203
1513765984596;1513765985848;1513765964598;1513765965870;.mp3;7700653;1252;1272
1513765986862;1513765988364;1513765966866;1513765968380;.mp4;7953382;1502;1514
1513765989383;1513765990685;1513765969386;1513765970741;.mp3;8012705;1302;1355
1513765991706;1513765992898;1513765971706;1513765972973;.mp4;8297488;1192;1267
1513765993905;1513765995768;1513765973908;1513765975956;.mp3;9945088;1863;2048
1513765996806;1513766035892;1513765976811;1513766016012;.iso;238026752;39086;39201
1513766036915;1513766137952;1513766016916;1513766117999;.iso;647823360;101037;101083
