TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513766246974;1513766246985;1513766226959;1513766227097;.png;43574;11;138
1513766247993;1513766248005;1513766227993;1513766228047;.png;60606;12;54
1513766249377;1513766249402;1513766229383;1513766229433;.png;62303;25;50
1513766250423;1513766250434;1513766230422;1513766230457;.png;62372;11;35
1513766251449;1513766251463;1513766231450;1513766231482;.png;69598;14;32
1513766252478;1513766252482;1513766232480;1513766232516;.png;78311;4;36
1513766253496;1513766253500;1513766233497;1513766233521;.png;81702;4;24
1513766254528;1513766254535;1513766234531;1513766234554;.png;86564;7;23
1513766255551;1513766255559;1513766235553;1513766235586;.pdf;107050;8;33
1513766256567;1513766256576;1513766236573;1513766236697;.png;124105;9;124
1513766257602;1513766257659;1513766237602;1513766237694;.pdf;321740;57;92
1513766258677;1513766258755;1513766238682;1513766238775;.pdf;405687;78;93
1513766259772;1513766259863;1513766239775;1513766239891;.pdf;463639;91;116
1513766260885;1513766260963;1513766240885;1513766240993;.mp4;478886;78;108
1513766261981;1513766262085;1513766241983;1513766242111;.pdf;573824;104;128
1513766263102;1513766263254;1513766243103;1513766243282;.mp4;603517;152;179
1513766264289;1513766264520;1513766244290;1513766244530;.png;848806;231;240
1513766265536;1513766266001;1513766245547;1513766246015;.pdf;1009014;465;468
1513766267017;1513766267275;1513766247019;1513766247281;.pdf;1084673;258;262
1513766268295;1513766268679;1513766248294;1513766248699;.mp4;2232746;384;405
1513766269698;1513766270257;1513766249702;1513766250280;.pdf;2459010;559;578
1513766271263;1513766271900;1513766251269;1513766251929;.mp3;3363260;637;660
1513766272924;1513766273534;1513766252928;1513766253546;.pdf;3409257;610;618
1513766274553;1513766275251;1513766254559;1513766255297;.mp3;4846713;698;738
1513766276270;1513766277028;1513766256271;1513766257067;.mp3;4905254;758;796
1513766278047;1513766278847;1513766258048;1513766258874;.mp3;5178593;800;826
1513766279864;1513766280714;1513766259866;1513766260786;.mp3;5963776;850;920
1513766281732;1513766282695;1513766261734;1513766262746;.mp3;6897963;963;1012
1513766283721;1513766284744;1513766263722;1513766264773;.pdf;6947882;1023;1051
1513766285762;1513766286852;1513766265765;1513766266891;.mp3;7522076;1090;1126
1513766287868;1513766289035;1513766267872;1513766269066;.mp3;7700653;1167;1194
1513766290054;1513766291158;1513766270055;1513766271197;.mp4;7953382;1104;1142
1513766292179;1513766293459;1513766272178;1513766273479;.mp3;8012705;1280;1301
1513766294479;1513766295682;1513766274479;1513766275747;.mp4;8297488;1203;1268
1513766296704;1513766298206;1513766276703;1513766278232;.mp3;9945088;1502;1529
1513766299221;1513766336386;1513766279230;1513766316531;.iso;238026752;37165;37301
1513766337406;1513766436158;1513766317405;1513766416210;.iso;647823360;98752;98805
