TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513766718512;1513766718525;1513766698506;1513766698578;.png;43574;13;72
1513766719531;1513766719544;1513766699532;1513766699579;.png;60606;13;47
1513766720606;1513766720641;1513766700621;1513766700670;.png;62303;35;49
1513766721660;1513766721673;1513766701660;1513766701692;.png;62372;13;32
1513766722689;1513766722700;1513766702688;1513766702720;.png;69598;11;32
1513766723717;1513766723732;1513766703718;1513766703748;.png;78311;15;30
1513766724757;1513766724776;1513766704760;1513766704792;.png;81702;19;32
1513766725786;1513766725800;1513766705783;1513766705819;.png;86564;14;36
1513766726891;1513766726908;1513766706892;1513766706928;.pdf;107050;17;36
1513766727929;1513766727943;1513766707928;1513766707968;.png;124105;14;40
1513766728959;1513766729029;1513766708958;1513766709043;.pdf;321740;70;85
1513766730048;1513766730124;1513766710054;1513766710146;.pdf;405687;76;92
1513766731139;1513766731246;1513766711139;1513766711279;.pdf;463639;107;140
1513766732268;1513766732349;1513766712267;1513766712382;.mp4;478886;81;115
1513766733366;1513766733466;1513766713368;1513766713481;.pdf;573824;100;113
1513766734488;1513766734709;1513766714487;1513766714748;.mp4;603517;221;261
1513766735730;1513766736013;1513766715728;1513766716024;.png;848806;283;296
1513766737053;1513766737332;1513766717052;1513766717340;.pdf;1009014;279;288
1513766738356;1513766738549;1513766718352;1513766718563;.pdf;1084673;193;211
1513766739566;1513766739909;1513766719565;1513766720029;.mp4;2232746;343;464
1513766740926;1513766741436;1513766720925;1513766721533;.pdf;2459010;510;608
1513766742460;1513766743098;1513766722461;1513766723136;.mp3;3363260;638;675
1513766744121;1513766744648;1513766724119;1513766724688;.pdf;3409257;527;569
1513766745668;1513766746336;1513766725667;1513766726383;.mp3;4846713;668;716
1513766747355;1513766748093;1513766727355;1513766728122;.mp3;4905254;738;767
1513766749109;1513766749912;1513766729112;1513766729918;.mp3;5178593;803;806
1513766750928;1513766751797;1513766730928;1513766731844;.mp3;5963776;869;916
1513766752812;1513766753816;1513766732827;1513766733867;.mp3;6897963;1004;1040
1513766754832;1513766755953;1513766734838;1513766735989;.pdf;6947882;1121;1151
1513766756970;1513766758050;1513766736970;1513766738121;.mp3;7522076;1080;1151
1513766759065;1513766760117;1513766739070;1513766740189;.mp3;7700653;1052;1119
1513766761133;1513766762243;1513766741139;1513766742316;.mp4;7953382;1110;1177
1513766763257;1513766764327;1513766743256;1513766744382;.mp3;8012705;1070;1126
1513766765345;1513766766485;1513766745344;1513766746551;.mp4;8297488;1140;1207
1513766767506;1513766768849;1513766747505;1513766748940;.mp3;9945088;1343;1435
1513766769868;1513766806005;1513766749868;1513766786059;.iso;238026752;36137;36191
1513766807026;1513766905840;1513766787029;1513766886015;.iso;647823360;98814;98986
