TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513766481571;1513766481580;1513766461564;1513766461633;.png;43574;9;69
1513766482589;1513766482602;1513766462589;1513766462637;.png;60606;13;48
1513766483620;1513766483651;1513766463620;1513766463676;.png;62303;31;56
1513766484668;1513766484679;1513766464669;1513766464703;.png;62372;11;34
1513766485694;1513766485705;1513766465694;1513766465742;.png;69598;11;48
1513766486723;1513766486733;1513766466724;1513766466757;.png;78311;10;33
1513766487749;1513766487766;1513766467749;1513766467789;.png;81702;17;40
1513766488785;1513766488798;1513766468785;1513766468818;.png;86564;13;33
1513766489814;1513766489829;1513766469814;1513766469850;.pdf;107050;15;36
1513766490846;1513766490860;1513766470850;1513766470890;.png;124105;14;40
1513766491879;1513766491945;1513766471876;1513766471965;.pdf;321740;66;89
1513766492962;1513766493019;1513766472965;1513766473043;.pdf;405687;57;78
1513766494042;1513766494253;1513766474042;1513766474271;.pdf;463639;211;229
1513766495264;1513766495352;1513766475268;1513766475371;.mp4;478886;88;103
1513766496393;1513766496488;1513766476394;1513766476509;.pdf;573824;95;115
1513766497505;1513766497682;1513766477505;1513766477717;.mp4;603517;177;212
1513766498702;1513766498850;1513766478704;1513766478868;.png;848806;148;164
1513766499866;1513766500037;1513766479865;1513766480048;.pdf;1009014;171;183
1513766501058;1513766501235;1513766481062;1513766481245;.pdf;1084673;177;183
1513766502250;1513766502594;1513766482250;1513766482598;.mp4;2232746;344;348
1513766503614;1513766504020;1513766483622;1513766484048;.pdf;2459010;406;426
1513766505041;1513766505599;1513766485044;1513766485623;.mp3;3363260;558;579
1513766506614;1513766507230;1513766486615;1513766487245;.pdf;3409257;616;630
1513766508245;1513766509012;1513766488245;1513766489024;.mp3;4846713;767;779
1513766510028;1513766510738;1513766490028;1513766490794;.mp3;4905254;710;766
1513766511767;1513766512595;1513766491774;1513766492649;.mp3;5178593;828;875
1513766513617;1513766514443;1513766493619;1513766494515;.mp3;5963776;826;896
1513766515461;1513766516464;1513766495467;1513766496549;.mp3;6897963;1003;1082
1513766517484;1513766518606;1513766497486;1513766498638;.pdf;6947882;1122;1152
1513766519633;1513766520817;1513766499635;1513766500836;.mp3;7522076;1184;1201
1513766521832;1513766522898;1513766501845;1513766502983;.mp3;7700653;1066;1138
1513766523914;1513766525145;1513766503914;1513766505172;.mp4;7953382;1231;1258
1513766526173;1513766527326;1513766506180;1513766507398;.mp3;8012705;1153;1218
1513766528346;1513766529524;1513766508344;1513766509603;.mp4;8297488;1178;1259
1513766530545;1513766531973;1513766510546;1513766512014;.mp3;9945088;1428;1468
1513766532994;1513766570251;1513766512997;1513766550425;.iso;238026752;37257;37428
1513766571271;1513766668521;1513766551282;1513766648733;.iso;647823360;97250;97451
