TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513768298924;1513768298932;1513768278920;1513768278987;.png;43574;8;67
1513768299937;1513768299947;1513768279934;1513768280056;.png;60606;10;122
1513768300968;1513768300970;1513768280969;1513768281001;.png;62303;2;32
1513768301989;1513768302000;1513768281985;1513768282021;.png;62372;11;36
1513768303017;1513768303018;1513768283017;1513768283040;.png;69598;1;23
1513768304033;1513768304035;1513768284028;1513768284067;.png;78311;2;39
1513768305049;1513768305056;1513768285048;1513768285103;.png;81702;7;55
1513768306074;1513768306087;1513768286069;1513768286098;.png;86564;13;29
1513768307104;1513768307118;1513768287098;1513768287133;.pdf;107050;14;35
1513768308137;1513768308153;1513768288132;1513768288171;.png;124105;16;39
1513768309158;1513768309221;1513768289152;1513768289292;.pdf;321740;63;140
1513768310245;1513768310527;1513768290238;1513768290548;.pdf;405687;282;310
1513768311612;1513768311708;1513768291605;1513768291737;.pdf;463639;96;132
1513768312733;1513768312824;1513768292724;1513768292829;.mp4;478886;91;105
1513768313842;1513768313969;1513768293837;1513768293980;.pdf;573824;127;143
1513768314988;1513768315161;1513768294984;1513768295170;.mp4;603517;173;186
1513768316179;1513768316337;1513768296179;1513768296346;.png;848806;158;167
1513768317352;1513768317567;1513768297352;1513768297571;.pdf;1009014;215;219
1513768318590;1513768318786;1513768298583;1513768298793;.pdf;1084673;196;210
1513768319805;1513768320199;1513768299800;1513768300203;.mp4;2232746;394;403
1513768321216;1513768321551;1513768301219;1513768301584;.pdf;2459010;335;365
1513768322575;1513768323114;1513768302568;1513768303159;.mp3;3363260;539;591
1513768324131;1513768324629;1513768304133;1513768304663;.pdf;3409257;498;530
1513768325645;1513768326426;1513768305639;1513768306433;.mp3;4846713;781;794
1513768327441;1513768328133;1513768307435;1513768308173;.mp3;4905254;692;738
1513768329150;1513768329854;1513768309142;1513768309901;.mp3;5178593;704;759
1513768330873;1513768331735;1513768310873;1513768311771;.mp3;5963776;862;898
1513768332756;1513768333793;1513768312754;1513768313822;.mp3;6897963;1037;1068
1513768334813;1513768335886;1513768314817;1513768315950;.pdf;6947882;1073;1133
1513768336910;1513768338256;1513768316902;1513768318279;.mp3;7522076;1346;1377
1513768339272;1513768340372;1513768319286;1513768320409;.mp3;7700653;1100;1123
1513768341388;1513768342567;1513768321386;1513768322597;.mp4;7953382;1179;1211
1513768343587;1513768344718;1513768323593;1513768324758;.mp3;8012705;1131;1165
1513768345738;1513768346848;1513768325730;1513768326936;.mp4;8297488;1110;1206
1513768347872;1513768349262;1513768327865;1513768329356;.mp3;9945088;1390;1491
1513768350281;1513768388332;1513768330276;1513768368357;.iso;238026752;38051;38081
1513768389357;1513768488163;1513768369362;1513768468299;.iso;647823360;98806;98937
