REQUEST_SEARCH,0,1513795742284,192.168.1.3,XT1069,-,SERVER_LOCAL
END_SEARCH,0,1513795742325,192.168.1.3,XT1069,-,SERVER_LOCAL
4.316
REQUEST_CONNECT,CLIENT,1513795747156,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795747162,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795747168,1513795747190,.png,43574,SERVER_LOCAL
DISCONNECT,CLIENT,1513795747197,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.196
REQUEST_CONNECT,CLIENT,1513795748472,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795748476,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795748479,1513795748501,.png,60606,SERVER_LOCAL
DISCONNECT,CLIENT,1513795748504,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.17
REQUEST_CONNECT,CLIENT,1513795749792,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795749796,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795749797,1513795749809,.png,62303,SERVER_LOCAL
DISCONNECT,CLIENT,1513795749812,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.728
REQUEST_CONNECT,CLIENT,1513795751168,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795751172,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795751172,1513795751187,.png,62372,SERVER_LOCAL
DISCONNECT,CLIENT,1513795751190,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.844
REQUEST_CONNECT,CLIENT,1513795752408,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795752412,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795752414,1513795752426,.png,69598,SERVER_LOCAL
DISCONNECT,CLIENT,1513795752428,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.368
REQUEST_CONNECT,CLIENT,1513795755665,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795755669,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795755671,1513795755685,.png,78311,SERVER_LOCAL
DISCONNECT,CLIENT,1513795755688,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.824
REQUEST_CONNECT,CLIENT,1513795756947,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795756954,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795756956,1513795756984,.png,81702,SERVER_LOCAL
DISCONNECT,CLIENT,1513795756986,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.504
REQUEST_CONNECT,CLIENT,1513795758235,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795758240,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795758242,1513795758269,.png,86564,SERVER_LOCAL
DISCONNECT,CLIENT,1513795758272,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
1.9940000000000002
REQUEST_CONNECT,CLIENT,1513795759524,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795759528,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795759528,1513795759579,.pdf,107050,SERVER_LOCAL
DISCONNECT,CLIENT,1513795759582,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.59
REQUEST_CONNECT,CLIENT,1513795760811,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795760815,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795760818,1513795760857,.png,124105,SERVER_LOCAL
DISCONNECT,CLIENT,1513795760860,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
3.182
REQUEST_CONNECT,CLIENT,1513795762142,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795762146,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795762147,1513795762316,.pdf,321740,SERVER_LOCAL
DISCONNECT,CLIENT,1513795762320,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.418
REQUEST_CONNECT,CLIENT,1513795763550,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795763554,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795763554,1513795763723,.pdf,405687,SERVER_LOCAL
DISCONNECT,CLIENT,1513795763727,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.338
REQUEST_CONNECT,CLIENT,1513795764993,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795764997,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795765000,1513795765420,.pdf,463639,SERVER_LOCAL
DISCONNECT,CLIENT,1513795765423,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
68.704
REQUEST_CONNECT,CLIENT,1513795767095,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795767101,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795767102,1513795767361,.mp4,478886,SERVER_LOCAL
DISCONNECT,CLIENT,1513795767368,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.358
REQUEST_CONNECT,CLIENT,1513795768659,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795768663,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795768663,1513795768969,.pdf,573824,SERVER_LOCAL
DISCONNECT,CLIENT,1513795768972,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.7660000000000005
REQUEST_CONNECT,CLIENT,1513795770197,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795770201,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795770202,1513795770535,.mp4,603517,SERVER_LOCAL
DISCONNECT,CLIENT,1513795770538,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.996
REQUEST_CONNECT,CLIENT,1513795771765,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795771769,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795771771,1513795772163,.png,848806,SERVER_LOCAL
DISCONNECT,CLIENT,1513795772166,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.056
REQUEST_CONNECT,CLIENT,1513795773443,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795773450,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795773451,1513795774000,.pdf,1009014,SERVER_LOCAL
DISCONNECT,CLIENT,1513795774003,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.316
REQUEST_CONNECT,CLIENT,1513795775255,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795775260,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795775260,1513795775807,.pdf,1084673,SERVER_LOCAL
DISCONNECT,CLIENT,1513795775810,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.3840000000000003
REQUEST_CONNECT,CLIENT,1513795777137,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795777141,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795777143,1513795778257,.mp4,2232746,SERVER_LOCAL
DISCONNECT,CLIENT,1513795778260,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.0980000000000003
REQUEST_CONNECT,CLIENT,1513795779539,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795779544,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795779546,1513795780902,.pdf,2459010,SERVER_LOCAL
DISCONNECT,CLIENT,1513795780905,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
3.146
REQUEST_CONNECT,CLIENT,1513795782146,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795782149,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795782151,1513795783804,.mp3,3363260,SERVER_LOCAL
DISCONNECT,CLIENT,1513795783809,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
3.396
REQUEST_CONNECT,CLIENT,1513795785116,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513795785120,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513795785121,1513795786812,.pdf,3409257,SERVER_LOCAL
DISCONNECT,CLIENT,1513795786817,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.7039999999999997
REQUEST_CONNECT,CLIENT,1513795788052,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
