REQUEST_SEARCH,0,1513800985761,192.168.1.3,XT1069,-,SERVER_LOCAL
END_SEARCH,0,1513800985912,192.168.1.3,XT1069,-,SERVER_LOCAL
4.07
REQUEST_CONNECT,CLIENT,1513800990035,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513800990040,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513800990042,1513800990054,.png,43574,SERVER_LOCAL
DISCONNECT,CLIENT,1513800990057,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.7079999999999997
REQUEST_CONNECT,CLIENT,1513800991296,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513800991300,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513800991300,1513800991305,.png,60606,SERVER_LOCAL
DISCONNECT,CLIENT,1513800991307,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.1799999999999997
REQUEST_CONNECT,CLIENT,1513800992548,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513800992553,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513800992556,1513800992561,.png,62303,SERVER_LOCAL
DISCONNECT,CLIENT,1513800992563,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.134
REQUEST_CONNECT,CLIENT,1513800993798,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513800993802,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513800993802,1513800993805,.png,62372,SERVER_LOCAL
DISCONNECT,CLIENT,1513800993808,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.9859999999999998
REQUEST_CONNECT,CLIENT,1513800995022,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513800995026,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513800995028,1513800995032,.png,69598,SERVER_LOCAL
DISCONNECT,CLIENT,1513800995034,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.836
REQUEST_CONNECT,CLIENT,1513800996271,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
