REQUEST_SEARCH,0,1513797145626,192.168.1.3,XT1069,-,SERVER_LOCAL
END_SEARCH,0,1513797145716,192.168.1.3,XT1069,-,SERVER_LOCAL
4.084
REQUEST_CONNECT,CLIENT,1513797150672,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513797150681,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513797150684,1513797150698,.png,43574,SERVER_LOCAL
DISCONNECT,CLIENT,1513797150700,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.606
REQUEST_CONNECT,CLIENT,1513797151935,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513797151939,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513797151939,1513797151946,.png,60606,SERVER_LOCAL
DISCONNECT,CLIENT,1513797151949,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.444
REQUEST_CONNECT,CLIENT,1513797153240,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513797153244,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513797153244,1513797153251,.png,62303,SERVER_LOCAL
DISCONNECT,CLIENT,1513797153253,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.71
REQUEST_CONNECT,CLIENT,1513797154489,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513797154493,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513797154493,1513797154504,.png,62372,SERVER_LOCAL
DISCONNECT,CLIENT,1513797154507,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.248
REQUEST_CONNECT,CLIENT,1513797155740,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513797155744,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513797155744,1513797155750,.png,69598,SERVER_LOCAL
DISCONNECT,CLIENT,1513797155752,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.6799999999999997
REQUEST_CONNECT,CLIENT,1513797157036,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
