REQUEST_SEARCH,0,1513798978558,192.168.1.3,XT1069,-,SERVER_LOCAL
END_SEARCH,0,1513798978668,192.168.1.3,XT1069,-,SERVER_LOCAL
4.798
REQUEST_CONNECT,CLIENT,1513798983844,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513798983848,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513798983849,1513798983856,.png,43574,SERVER_LOCAL
DISCONNECT,CLIENT,1513798983858,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.27
REQUEST_CONNECT,CLIENT,1513798985054,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513798985058,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513798985059,1513798985066,.png,60606,SERVER_LOCAL
DISCONNECT,CLIENT,1513798985068,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
5.726
REQUEST_CONNECT,CLIENT,1513798986311,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513798986315,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513798986318,1513798986320,.png,62303,SERVER_LOCAL
DISCONNECT,CLIENT,1513798986323,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
1.9920000000000002
REQUEST_CONNECT,CLIENT,1513798987550,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513798987555,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513798987557,1513798987560,.png,62372,SERVER_LOCAL
DISCONNECT,CLIENT,1513798987565,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
1.97
REQUEST_CONNECT,CLIENT,1513798988765,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513798988769,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513798988772,1513798988776,.png,69598,SERVER_LOCAL
DISCONNECT,CLIENT,1513798988779,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.214
REQUEST_CONNECT,CLIENT,1513798990007,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513798990013,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513798990016,1513798990019,.png,78311,SERVER_LOCAL
DISCONNECT,CLIENT,1513798990021,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.348
REQUEST_CONNECT,CLIENT,1513798991236,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513798991240,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513798991241,1513798991246,.png,81702,SERVER_LOCAL
DISCONNECT,CLIENT,1513798991249,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.088
REQUEST_CONNECT,CLIENT,1513798992453,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513798992457,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513798992459,1513798992464,.png,86564,SERVER_LOCAL
DISCONNECT,CLIENT,1513798992466,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.332
REQUEST_CONNECT,CLIENT,1513798993693,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513798993699,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513798993699,1513798993706,.pdf,107050,SERVER_LOCAL
DISCONNECT,CLIENT,1513798993708,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.026
REQUEST_CONNECT,CLIENT,1513798994915,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513798994919,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513798994921,1513798994928,.png,124105,SERVER_LOCAL
DISCONNECT,CLIENT,1513798994930,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.082
REQUEST_CONNECT,CLIENT,1513798996167,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513798996171,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513798996172,1513798996316,.pdf,321740,SERVER_LOCAL
DISCONNECT,CLIENT,1513798996320,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.1160000000000005
REQUEST_CONNECT,CLIENT,1513798997540,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513798997547,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513798997549,1513798997738,.pdf,405687,SERVER_LOCAL
DISCONNECT,CLIENT,1513798997741,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
3.882
REQUEST_CONNECT,CLIENT,1513798998979,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513798998983,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513798998984,1513798999207,.pdf,463639,SERVER_LOCAL
