REQUEST_SEARCH,0,1513797738642,192.168.1.3,XT1069,-,SERVER_LOCAL
END_SEARCH,0,1513797738713,192.168.1.3,XT1069,-,SERVER_LOCAL
4.988
REQUEST_CONNECT,CLIENT,1513797743267,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513797743272,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513797743273,1513797743280,.png,43574,SERVER_LOCAL
DISCONNECT,CLIENT,1513797743284,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.9220000000000006
REQUEST_CONNECT,CLIENT,1513797744490,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513797744494,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513797744495,1513797744502,.png,60606,SERVER_LOCAL
DISCONNECT,CLIENT,1513797744505,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.7359999999999998
REQUEST_CONNECT,CLIENT,1513797748749,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513797748753,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513797748755,1513797748762,.png,62303,SERVER_LOCAL
DISCONNECT,CLIENT,1513797748764,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.0679999999999996
REQUEST_CONNECT,CLIENT,1513797749980,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513797749984,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513797749985,1513797749989,.png,62372,SERVER_LOCAL
DISCONNECT,CLIENT,1513797749992,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.22
REQUEST_CONNECT,CLIENT,1513797751251,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513797751255,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513797751255,1513797751260,.png,69598,SERVER_LOCAL
DISCONNECT,CLIENT,1513797751263,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.3659999999999997
REQUEST_CONNECT,CLIENT,1513797752496,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513797752501,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513797752501,1513797752506,.png,78311,SERVER_LOCAL
DISCONNECT,CLIENT,1513797752508,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
1.984
REQUEST_CONNECT,CLIENT,1513797753720,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513797753724,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513797753725,1513797753730,.png,81702,SERVER_LOCAL
DISCONNECT,CLIENT,1513797753732,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
3.032
REQUEST_CONNECT,CLIENT,1513797754957,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513797754961,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513797754963,1513797754968,.png,86564,SERVER_LOCAL
DISCONNECT,CLIENT,1513797754970,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
3.2119999999999997
REQUEST_CONNECT,CLIENT,1513797756197,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
CONNECT,CLIENT,1513797756201,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
SEND,CLIENT,192.168.1.3,XT1069,1513797756201,1513797756207,.pdf,107050,SERVER_LOCAL
DISCONNECT,CLIENT,1513797756209,192.168.1.3,XT1069,-,-,-,SERVER_LOCAL
2.648
