TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513773059806;1513773059816;1513773039774;1513773039847;.png;43574;10;73
1513773060822;1513773060835;1513773040798;1513773040854;.png;60606;13;56
1513773061852;1513773061878;1513773041830;1513773041889;.png;62303;26;59
1513773062896;1513773062908;1513773042874;1513773042909;.png;62372;12;35
1513773063923;1513773063937;1513773043915;1513773043945;.png;69598;14;30
1513773064955;1513773064957;1513773044933;1513773044963;.png;78311;2;30
1513773066013;1513773066015;1513773045997;1513773046023;.png;81702;2;26
1513773067031;1513773067033;1513773047008;1513773047302;.png;86564;2;294
1513773068055;1513773068078;1513773048038;1513773048080;.pdf;107050;23;42
1513773069091;1513773069108;1513773049069;1513773049126;.png;124105;17;57
1513773070124;1513773070195;1513773050101;1513773050199;.pdf;321740;71;98
1513773071213;1513773071302;1513773051190;1513773051310;.pdf;405687;89;120
1513773072318;1513773072436;1513773052295;1513773052437;.pdf;463639;118;142
1513773073457;1513773073550;1513773053440;1513773053544;.mp4;478886;93;104
1513773074569;1513773074683;1513773054547;1513773054673;.pdf;573824;114;126
1513773075700;1513773075805;1513773055691;1513773055811;.mp4;603517;105;120
1513773076826;1513773076983;1513773056802;1513773056978;.png;848806;157;176
1513773077997;1513773078201;1513773057974;1513773058193;.pdf;1009014;204;219
1513773079220;1513773079417;1513773059198;1513773059403;.pdf;1084673;197;205
1513773080432;1513773080791;1513773060409;1513773060790;.mp4;2232746;359;381
1513773081870;1513773082833;1513773061849;1513773062838;.pdf;2459010;963;989
1513773083924;1513773084608;1513773063907;1513773064619;.mp3;3363260;684;712
1513773085630;1513773086228;1513773065621;1513773066217;.pdf;3409257;598;596
1513773087246;1513773087981;1513773067225;1513773068005;.mp3;4846713;735;780
1513773089000;1513773089748;1513773068982;1513773069768;.mp3;4905254;748;786
1513773090765;1513773091484;1513773070743;1513773071502;.mp3;5178593;719;759
1513773092499;1513773093314;1513773072475;1513773073335;.mp3;5963776;815;860
1513773094329;1513773095342;1513773074310;1513773075346;.mp3;6897963;1013;1036
1513773096357;1513773097346;1513773076334;1513773077362;.pdf;6947882;989;1028
1513773098361;1513773099409;1513773078341;1513773079444;.mp3;7522076;1048;1103
1513773100425;1513773101475;1513773080408;1513773081509;.mp3;7700653;1050;1101
1513773102490;1513773103633;1513773082474;1513773083675;.mp4;7953382;1143;1201
1513773104650;1513773105727;1513773084626;1513773085791;.mp3;8012705;1077;1165
1513773106745;1513773107901;1513773086722;1513773087946;.mp4;8297488;1156;1224
1513773108926;1513773110279;1513773088903;1513773090343;.mp3;9945088;1353;1440
1513773111298;1513773147529;1513773091281;1513773127672;.iso;238026752;36231;36391
1513773148549;1513773245345;1513773128523;1513773225477;.iso;647823360;96796;96954
