TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513773552816;1513773552821;1513773532786;1513773532851;.png;43574;5;65
1513773553827;1513773553841;1513773533803;1513773533854;.png;60606;14;51
1513773554859;1513773554889;1513773534834;1513773534897;.png;62303;30;63
1513773555908;1513773555919;1513773535882;1513773535920;.png;62372;11;38
1513773556935;1513773556944;1513773536949;1513773536953;.png;69598;9;4
1513773557966;1513773557968;1513773537945;1513773537969;.png;78311;2;24
1513773559065;1513773559066;1513773539049;1513773539064;.png;81702;1;15
1513773560089;1513773560096;1513773540069;1513773540090;.png;86564;7;21
1513773561100;1513773561116;1513773541080;1513773541205;.pdf;107050;16;125
1513773562135;1513773562152;1513773542116;1513773542142;.png;124105;17;26
1513773563167;1513773563236;1513773543150;1513773543235;.pdf;321740;69;85
1513773564253;1513773564324;1513773544240;1513773544321;.pdf;405687;71;81
1513773565340;1513773565444;1513773545314;1513773545439;.pdf;463639;104;125
1513773566467;1513773566557;1513773546445;1513773546547;.mp4;478886;90;102
1513773567574;1513773567679;1513773547549;1513773547676;.pdf;573824;105;127
1513773568702;1513773568812;1513773548675;1513773548804;.mp4;603517;110;129
1513773569831;1513773569980;1513773549807;1513773549967;.png;848806;149;160
1513773570996;1513773571209;1513773550971;1513773551191;.pdf;1009014;213;220
1513773572229;1513773572411;1513773552203;1513773552394;.pdf;1084673;182;191
1513773573415;1513773574444;1513773553390;1513773554438;.mp4;2232746;1029;1048
1513773575544;1513773575976;1513773555519;1513773555973;.pdf;2459010;432;454
1513773576981;1513773577545;1513773557051;1513773557558;.mp3;3363260;564;507
1513773578567;1513773579125;1513773558541;1513773559115;.pdf;3409257;558;574
1513773580146;1513773580829;1513773560119;1513773560845;.mp3;4846713;683;726
1513773581852;1513773582542;1513773561826;1513773562568;.mp3;4905254;690;742
1513773583559;1513773584308;1513773563537;1513773564321;.mp3;5178593;749;784
1513773585320;1513773586238;1513773565298;1513773566231;.mp3;5963776;918;933
1513773587253;1513773588437;1513773567232;1513773568445;.mp3;6897963;1184;1213
1513773589453;1513773590440;1513773569428;1513773570458;.pdf;6947882;987;1030
1513773591455;1513773592506;1513773571430;1513773572534;.mp3;7522076;1051;1104
1513773593521;1513773594543;1513773573504;1513773574596;.mp3;7700653;1022;1092
1513773595560;1513773596633;1513773575534;1513773576667;.mp4;7953382;1073;1133
1513773597649;1513773598743;1513773577628;1513773578769;.mp3;8012705;1094;1141
1513773599763;1513773600888;1513773579739;1513773580935;.mp4;8297488;1125;1196
1513773601906;1513773603244;1513773581886;1513773583279;.mp3;9945088;1338;1393
1513773604262;1513773639594;1513773584236;1513773619742;.iso;238026752;35332;35506
1513773640616;1513773736117;1513773620591;1513773716148;.iso;647823360;95501;95557
