TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513771717675;1513771717691;1513771697651;1513771697723;.png;43574;16;72
1513771718701;1513771718714;1513771698681;1513771698728;.png;60606;13;47
1513771719732;1513771719751;1513771699713;1513771699778;.png;62303;19;65
1513771720769;1513771720781;1513771700753;1513771700790;.png;62372;12;37
1513771721796;1513771721808;1513771701779;1513771701824;.png;69598;12;45
1513771722827;1513771722841;1513771702811;1513771702848;.png;78311;14;37
1513771723857;1513771723872;1513771703839;1513771703880;.png;81702;15;41
1513771724943;1513771724956;1513771704932;1513771704970;.png;86564;13;38
1513771726024;1513771726026;1513771706011;1513771706039;.pdf;107050;2;28
1513771727041;1513771727043;1513771707023;1513771707061;.png;124105;2;38
1513771728060;1513771728134;1513771708042;1513771708139;.pdf;321740;74;97
1513771729152;1513771729234;1513771709135;1513771709240;.pdf;405687;82;105
1513771730250;1513771730443;1513771710247;1513771710478;.pdf;463639;193;231
1513771731465;1513771731559;1513771711446;1513771711555;.mp4;478886;94;109
1513771732582;1513771732690;1513771712561;1513771712686;.pdf;573824;108;125
1513771733710;1513771733874;1513771713698;1513771713865;.mp4;603517;164;167
1513771734895;1513771735061;1513771714876;1513771715053;.png;848806;166;177
1513771736077;1513771736235;1513771716059;1513771716240;.pdf;1009014;158;181
1513771737255;1513771737444;1513771717239;1513771717434;.pdf;1084673;189;195
1513771738462;1513771738825;1513771718445;1513771718827;.mp4;2232746;363;382
1513771739840;1513771740206;1513771719845;1513771720213;.pdf;2459010;366;368
1513771741226;1513771741697;1513771721207;1513771721713;.mp3;3363260;471;506
1513771742720;1513771743244;1513771722700;1513771723260;.pdf;3409257;524;560
1513771744264;1513771744963;1513771724246;1513771724994;.mp3;4846713;699;748
1513771745978;1513771746675;1513771725967;1513771726720;.mp3;4905254;697;753
1513771747698;1513771748548;1513771727679;1513771728615;.mp3;5178593;850;936
1513771749573;1513771751049;1513771729553;1513771731080;.mp3;5963776;1476;1527
1513771752065;1513771752999;1513771732047;1513771733047;.mp3;6897963;934;1000
1513771754014;1513771754947;1513771734010;1513771735015;.pdf;6947882;933;1005
1513771755963;1513771756969;1513771735949;1513771737028;.mp3;7522076;1006;1079
1513771757985;1513771759098;1513771737976;1513771739118;.mp3;7700653;1113;1142
1513771760113;1513771761196;1513771740107;1513771741237;.mp4;7953382;1083;1130
1513771762212;1513771763337;1513771742194;1513771743369;.mp3;8012705;1125;1175
1513771764353;1513771765512;1513771744340;1513771745566;.mp4;8297488;1159;1226
1513771766535;1513771767891;1513771746523;1513771747963;.mp3;9945088;1356;1440
1513771768911;1513771806038;1513771748894;1513771786057;.iso;238026752;37127;37163
1513771807066;1513771903612;1513771787052;1513771883648;.iso;647823360;96546;96596
