TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513771449324;1513771449335;1513771429301;1513771429374;.png;43574;11;73
1513771450345;1513771450356;1513771430325;1513771430369;.png;60606;11;44
1513771451433;1513771451449;1513771431418;1513771431460;.png;62303;16;42
1513771452466;1513771452477;1513771432451;1513771432485;.png;62372;11;34
1513771453496;1513771453511;1513771433484;1513771433522;.png;69598;15;38
1513771454527;1513771454541;1513771434515;1513771434542;.png;78311;14;27
1513771455558;1513771455571;1513771435541;1513771435876;.png;81702;13;335
1513771456589;1513771456599;1513771436575;1513771436606;.png;86564;10;31
1513771457615;1513771457618;1513771437598;1513771437628;.pdf;107050;3;30
1513771458636;1513771458647;1513771438625;1513771438655;.png;124105;11;30
1513771459663;1513771459716;1513771439647;1513771439723;.pdf;321740;53;76
1513771460733;1513771460796;1513771440722;1513771440794;.pdf;405687;63;72
1513771461811;1513771461898;1513771441794;1513771441912;.pdf;463639;87;118
1513771462921;1513771462991;1513771442901;1513771442999;.mp4;478886;70;98
1513771464007;1513771464121;1513771443991;1513771444114;.pdf;573824;114;123
1513771465159;1513771465254;1513771445139;1513771445264;.mp4;603517;95;125
1513771466271;1513771467149;1513771446258;1513771447151;.png;848806;878;893
1513771468166;1513771468344;1513771448153;1513771448347;.pdf;1009014;178;194
1513771469361;1513771469615;1513771449343;1513771449615;.pdf;1084673;254;272
1513771470633;1513771474779;1513771450619;1513771454785;.mp4;2232746;4146;4166
1513771475796;1513771476201;1513771455777;1513771456209;.pdf;2459010;405;432
1513771477221;1513771477934;1513771457207;1513771457935;.mp3;3363260;713;728
1513771478954;1513771479522;1513771458950;1513771459548;.pdf;3409257;568;598
1513771480541;1513771481304;1513771460524;1513771461305;.mp3;4846713;763;781
1513771482323;1513771482978;1513771462311;1513771463025;.mp3;4905254;655;714
1513771483992;1513771489383;1513771463980;1513771469374;.mp3;5178593;5391;5394
1513771490400;1513771491315;1513771470385;1513771471320;.mp3;5963776;915;935
1513771492331;1513771493371;1513771472318;1513771473391;.mp3;6897963;1040;1073
1513771494387;1513771495338;1513771474374;1513771475398;.pdf;6947882;951;1024
1513771496352;1513771497349;1513771476336;1513771477427;.mp3;7522076;997;1091
1513771498369;1513771499430;1513771478352;1513771479491;.mp3;7700653;1061;1139
1513771500448;1513771501500;1513771480433;1513771481562;.mp4;7953382;1052;1129
1513771502516;1513771503883;1513771482500;1513771483874;.mp3;8012705;1367;1374
1513771504899;1513771506019;1513771484883;1513771486055;.mp4;8297488;1120;1172
1513771507043;1513771508481;1513771487024;1513771488612;.mp3;9945088;1438;1588
1513771509531;1513771547307;1513771489515;1513771527348;.iso;238026752;37776;37833
1513771548332;1513771650200;1513771528318;1513771630331;.iso;647823360;101868;102013
