TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513772282868;1513772282879;1513772262842;1513772262902;.png;43574;11;60
1513772283900;1513772283911;1513772263880;1513772263922;.png;60606;11;42
1513772284928;1513772284954;1513772264910;1513772264976;.png;62303;26;66
1513772285972;1513772285985;1513772265952;1513772265989;.png;62372;13;37
1513772287006;1513772287012;1513772267002;1513772267017;.png;69598;6;15
1513772288031;1513772288046;1513772268012;1513772268045;.png;78311;15;33
1513772289064;1513772289082;1513772269050;1513772269084;.png;81702;18;34
1513772290102;1513772290115;1513772270083;1513772270163;.png;86564;13;80
1513772291128;1513772291140;1513772271109;1513772271200;.pdf;107050;12;91
1513772292159;1513772292169;1513772272140;1513772272178;.png;124105;10;38
1513772293187;1513772293246;1513772273166;1513772273254;.pdf;321740;59;88
1513772294256;1513772294319;1513772274237;1513772274315;.pdf;405687;63;78
1513772295367;1513772295448;1513772275355;1513772275464;.pdf;463639;81;109
1513772296460;1513772296643;1513772276438;1513772276655;.mp4;478886;183;217
1513772297648;1513772297839;1513772277628;1513772277848;.pdf;573824;191;220
1513772298861;1513772299042;1513772278838;1513772279035;.mp4;603517;181;197
1513772300060;1513772300223;1513772280039;1513772280210;.png;848806;163;171
1513772301227;1513772301391;1513772281207;1513772281386;.pdf;1009014;164;179
1513772302414;1513772302593;1513772282392;1513772282588;.pdf;1084673;179;196
1513772303609;1513772304017;1513772283595;1513772284007;.mp4;2232746;408;412
1513772305094;1513772305802;1513772285085;1513772285814;.pdf;2459010;708;729
1513772306827;1513772307422;1513772286805;1513772287425;.mp3;3363260;595;620
1513772308444;1513772308999;1513772288423;1513772288997;.pdf;3409257;555;574
1513772310023;1513772310739;1513772290002;1513772290746;.mp3;4846713;716;744
1513772311759;1513772312474;1513772291740;1513772292484;.mp3;4905254;715;744
1513772313491;1513772314280;1513772293488;1513772294275;.mp3;5178593;789;787
1513772315296;1513772316128;1513772295276;1513772296163;.mp3;5963776;832;887
1513772317143;1513772318095;1513772297123;1513772298134;.mp3;6897963;952;1011
1513772319110;1513772320054;1513772299097;1513772300094;.pdf;6947882;944;997
1513772321072;1513772322059;1513772301051;1513772302126;.mp3;7522076;987;1075
1513772323074;1513772324164;1513772303069;1513772304186;.mp3;7700653;1090;1117
1513772325179;1513772326266;1513772305158;1513772306315;.mp4;7953382;1087;1157
1513772327282;1513772328392;1513772307270;1513772308448;.mp3;8012705;1110;1178
1513772329408;1513772330583;1513772309387;1513772310627;.mp4;8297488;1175;1240
1513772331601;1513772332921;1513772311581;1513772313009;.mp3;9945088;1320;1428
1513772333941;1513772370438;1513772313922;1513772350474;.iso;238026752;36497;36552
1513772371457;1513772467347;1513772351438;1513772447452;.iso;647823360;95890;96014
