TimestampInicialClient(ms); TimestampFinalClient(ms); TimestampInicialGo(ms); TimestampFinalGo(ms); Extensao; Tamanho(bytes); TempoClient(ms); TempoGo(ms)
1513772826075;1513772826084;1513772806047;1513772806140;.png;43574;9;93
1513772827103;1513772827114;1513772807082;1513772807206;.png;60606;11;124
1513772828131;1513772828151;1513772808111;1513772808229;.png;62303;20;118
1513772829171;1513772829180;1513772809150;1513772809274;.png;62372;9;124
1513772830196;1513772830205;1513772810179;1513772810304;.png;69598;9;125
1513772831221;1513772831228;1513772811199;1513772811284;.png;78311;7;85
1513772832249;1513772832257;1513772812230;1513772812293;.png;81702;8;63
1513772833279;1513772833287;1513772813256;1513772813304;.png;86564;8;48
1513772834304;1513772834315;1513772814281;1513772814581;.pdf;107050;11;300
1513772835342;1513772835353;1513772815319;1513772815364;.png;124105;11;45
1513772836370;1513772836449;1513772816348;1513772816451;.pdf;321740;79;103
1513772837493;1513772837570;1513772817469;1513772817584;.pdf;405687;77;115
1513772838586;1513772838680;1513772818564;1513772818667;.pdf;463639;94;103
1513772839702;1513772839815;1513772819683;1513772819814;.mp4;478886;113;131
1513772840831;1513772840926;1513772820811;1513772820920;.pdf;573824;95;109
1513772841947;1513772842058;1513772821925;1513772822084;.mp4;603517;111;159
1513772843082;1513772843241;1513772823058;1513772823233;.png;848806;159;175
1513772844262;1513772844442;1513772824262;1513772824435;.pdf;1009014;180;173
1513772845459;1513772845685;1513772825438;1513772825677;.pdf;1084673;226;239
1513772846700;1513772847084;1513772826679;1513772827080;.mp4;2232746;384;401
1513772848109;1513772848523;1513772828085;1513772828521;.pdf;2459010;414;436
1513772849533;1513772850342;1513772829514;1513772830341;.mp3;3363260;809;827
1513772851352;1513772852188;1513772831328;1513772832201;.pdf;3409257;836;873
1513772853206;1513772853915;1513772833185;1513772833939;.mp3;4846713;709;754
1513772854936;1513772855660;1513772834924;1513772835669;.mp3;4905254;724;745
1513772856723;1513772858088;1513772836701;1513772838155;.mp3;5178593;1365;1454
1513772859109;1513772859946;1513772839083;1513772839991;.mp3;5963776;837;908
1513772860963;1513772861939;1513772840942;1513772841986;.mp3;6897963;976;1044
1513772862956;1513772863887;1513772842939;1513772843932;.pdf;6947882;931;993
1513772864907;1513772865950;1513772844885;1513772846001;.mp3;7522076;1043;1116
1513772866971;1513772867967;1513772846949;1513772848030;.mp3;7700653;996;1081
1513772868989;1513772870132;1513772848966;1513772850144;.mp4;7953382;1143;1178
1513772871151;1513772872377;1513772851130;1513772852373;.mp3;8012705;1226;1243
1513772873396;1513772874507;1513772853379;1513772854558;.mp4;8297488;1111;1179
1513772875527;1513772876913;1513772855506;1513772856952;.mp3;9945088;1386;1446
1513772877933;1513772916350;1513772857911;1513772896369;.iso;238026752;38417;38458
1513772917369;1513773014344;1513772897352;1513772994433;.iso;647823360;96975;97081
